phase,position,update,slot,problem_id,dataset,math_level,content_hash,prompt_hash,prompt_tokens,truncation,old_prompt_cap,new_prompt_cap,old_cap_overflow,cap_928_overflow,new_cap_overflow,max_completion_length,combined_potential,sequence_ceiling,tokenizer_revision,prompt_identity
train,312,78,3,math:DigitalLearningGmbH/MATH-lighteval:train:6771,math,2,aecbe6566854f968892ab6a36b7ee548d08dba5aaaa8710e417f9d1adac5a7b0,805154a991ed53f45bce4793c13e59e18b3c3083f449399afd3605f181d6226d,175,False,832,928,False,False,False,256,431,1184,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,89e459da827474d9bcc66e4407b06b5f8a968ce10d0be92e830c59fd9830a994
train,313,79,0,gsm8k:openai/gsm8k:train:3469,gsm8k,,a1e94f3baf527caac6004d45dc632dd395c9d31f35f9f63b71f5755f500715cf,36ba97e3b958818b373113f14b4204d105a29f8607953322739ec79af486a9f7,169,False,832,928,False,False,False,256,425,1184,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,89e459da827474d9bcc66e4407b06b5f8a968ce10d0be92e830c59fd9830a994
train,314,79,1,gsm8k:openai/gsm8k:train:7450,gsm8k,,c3357ab44e07958fa747dbed5dddf011d7e1e6990dae0e38a9d76fe04ff73363,cedb017387fbbc5a8844efce66b8040b505656312e535454850f3fe0d56d0ec5,180,False,832,928,False,False,False,256,436,1184,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,89e459da827474d9bcc66e4407b06b5f8a968ce10d0be92e830c59fd9830a994
train,315,79,2,math:DigitalLearningGmbH/MATH-lighteval:train:7106,math,2,affdc491a5b09635a1aaa25ffb80d10c3f36764f4607d4ef743fd4edcd296430,e86df7d5bddced2cf313165a34de46ba005fb4e0cc95f305227d2b0ac4b7359a,281,False,832,928,False,False,False,256,537,1184,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,89e459da827474d9bcc66e4407b06b5f8a968ce10d0be92e830c59fd9830a994
train,316,79,3,math:DigitalLearningGmbH/MATH-lighteval:train:6523,math,2,b13822b8ae0a2672c5c4a38d0014ce11a557e57257e9193c978b570bf7ec55d9,b3254a44d51257cb661bf36ebf5198a5b2ffb4e0361b8e15f7806ac0d43fe468,123,False,832,928,False,False,False,256,379,1184,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,89e459da827474d9bcc66e4407b06b5f8a968ce10d0be92e830c59fd9830a994
train,317,80,0,gsm8k:openai/gsm8k:train:4927,gsm8k,,08659037c6f6fd867cf5bd4a5211c2ce8c2345d2a701ab39973345b23f6bde07,c0e98e44511fcec055d5094c78306dce7789722ca15b8f09a7b30e960240eca5,170,False,832,928,False,False,False,256,426,1184,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,89e459da827474d9bcc66e4407b06b5f8a968ce10d0be92e830c59fd9830a994
train,318,80,1,gsm8k:openai/gsm8k:train:4485,gsm8k,,746e731ec1e514a4f922eb0c9e6bb3d4fd7f18ef5e72d09cde24db4325f805ff,b4a7774d96869af9ee748670878425f3a7d2538d78c93a2dc662b6d28152c18c,171,False,832,928,False,False,False,256,427,1184,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,89e459da827474d9bcc66e4407b06b5f8a968ce10d0be92e830c59fd9830a994
train,319,80,2,math:DigitalLearningGmbH/MATH-lighteval:train:3641,math,2,b1c59ff610634ba98950ce9ec937c13969f997c219a8af05d0913c0760bdb888,7bb2706aa086dfd64f1208722ef1d162634bc42db23b1f31e95781b6b1b841a1,138,False,832,928,False,False,False,256,394,1184,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,89e459da827474d9bcc66e4407b06b5f8a968ce10d0be92e830c59fd9830a994
train,320,80,3,math:DigitalLearningGmbH/MATH-lighteval:train:7116,math,2,b2102554c4819be03c8a985bf78e5b7534658a4883a8a2b00d223ba05dd1bf23,83a2f3fc8d3066599ca42d1c3d8ada2dcabab5efc19342032e7bff32f4190bb4,132,False,832,928,False,False,False,256,388,1184,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,89e459da827474d9bcc66e4407b06b5f8a968ce10d0be92e830c59fd9830a994
train,321,81,0,gsm8k:openai/gsm8k:train:5876,gsm8k,,fb02fea16f88e77c1107df54ef71fa7f8acdc9624f75900879b95e4138f5261f,f3a3c7260c87ab781455d60737cc362a4c50076521f6b69e9f455499fd977882,181,False,832,928,False,False,False,256,437,1184,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,89e459da827474d9bcc66e4407b06b5f8a968ce10d0be92e830c59fd9830a994
train,322,81,1,gsm8k:openai/gsm8k:train:5174,gsm8k,,035157bc767534b72a65ab795f8d4eabf9baf7eb8448fc945f9e3722c89e6a8d,6ad897f9551e5c5faa8abc2c1419392ff01d97f9fbfcfb7eea5f38b70c92c1fc,196,False,832,928,False,False,False,256,452,1184,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,89e459da827474d9bcc66e4407b06b5f8a968ce10d0be92e830c59fd9830a994
train,323,81,2,math:DigitalLearningGmbH/MATH-lighteval:train:666,math,2,b76ab13ae11dce698a8abbaf768a5212349de64be6bd2966d06ed2402a966950,0c27298d8a6424889e543429a6e59bfeb073195e99b2cdedd838bfb14f297e3d,135,False,832,928,False,False,False,256,391,1184,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,89e459da827474d9bcc66e4407b06b5f8a968ce10d0be92e830c59fd9830a994
train,324,81,3,math:DigitalLearningGmbH/MATH-lighteval:train:5817,math,2,bed7dc8aafd55e40f661578d3c5756a7585a21a139e789a5078702f317905a93,7f7f2e3b79fbf1095995151c239f6cb6bd1f8b1572acda6a91f526523bd630d8,126,False,832,928,False,False,False,256,382,1184,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,89e459da827474d9bcc66e4407b06b5f8a968ce10d0be92e830c59fd9830a994
train,325,82,0,gsm8k:openai/gsm8k:train:1701,gsm8k,,88a91c47106f3baf69ad6f350706e478564ca5a2a261e68cc2559eb0f5776c18,be3180e342f74ed39e28a9321d190574655b6e45058a781a851b044c318f5805,164,False,832,928,False,False,False,256,420,1184,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,89e459da827474d9bcc66e4407b06b5f8a968ce10d0be92e830c59fd9830a994
train,326,82,1,gsm8k:openai/gsm8k:train:1275,gsm8k,,ee6f2338b6e7feb516f1e8634e0821415fcd027e00ecccfca399d4daef5e65e3,bf1e69871c0d1f298089f5653ab4ddb3bee69f745cb019d1a9edefc994e753b1,153,False,832,928,False,False,False,256,409,1184,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,89e459da827474d9bcc66e4407b06b5f8a968ce10d0be92e830c59fd9830a994
train,327,82,2,math:DigitalLearningGmbH/MATH-lighteval:train:4724,math,2,c2bbe811bacb7c58a840258d388871a95b98bd68d1129533cc33fe7ef7e5b28e,e13e83adbd53cd8d52d8bbf1c88c6b2cd2f0f5f2821e89fa8017dbf9b275029e,118,False,832,928,False,False,False,256,374,1184,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,89e459da827474d9bcc66e4407b06b5f8a968ce10d0be92e830c59fd9830a994
train,328,82,3,math:DigitalLearningGmbH/MATH-lighteval:train:4049,math,2,c5713e915245b2c3459dd45f27fb329e6aaee5a40fb68a1a2a6b58cbcb090a1c,89997dcd4519909e35c41b135da88ddc76a1c1813522d968a3f76f13ef41177a,171,False,832,928,False,False,False,256,427,1184,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,89e459da827474d9bcc66e4407b06b5f8a968ce10d0be92e830c59fd9830a994
train,329,83,0,gsm8k:openai/gsm8k:train:2965,gsm8k,,efa897cb4f11d73775a66169094ab53c9df931897f1c7e1b3108227a96d58f1e,e4aee76213e682537e3b03a59b7166b741bc49f64dc04ff0a9420a5f48287864,163,False,832,928,False,False,False,256,419,1184,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,89e459da827474d9bcc66e4407b06b5f8a968ce10d0be92e830c59fd9830a994
train,330,83,1,gsm8k:openai/gsm8k:train:1898,gsm8k,,f50f92775d2602713b676aec45bfae01c36311190056394f09490dda6a092724,02660bd3f13ae0c71fa93b342e0e87ab8d4e6e509a8c37362660dfbb8f61c49e,173,False,832,928,False,False,False,256,429,1184,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,89e459da827474d9bcc66e4407b06b5f8a968ce10d0be92e830c59fd9830a994
train,331,83,2,math:DigitalLearningGmbH/MATH-lighteval:train:1847,math,2,c5a585e9f389cdb1a231778298e63923782e8edc20a973a961b7ea19a4789ec4,fce5c0773da3f6ce6b9a96fd279e73230ded3b380a9df5e71383810ad2fe3f97,146,False,832,928,False,False,False,256,402,1184,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,89e459da827474d9bcc66e4407b06b5f8a968ce10d0be92e830c59fd9830a994
train,332,83,3,math:DigitalLearningGmbH/MATH-lighteval:train:4023,math,2,c82ec37eb86e6ffd6be7e80f6bd5f233abbd95d563cf0329ef7d776fac046f72,4353e3ce9b29380158722726d737ef24b7732623a57c1443b122488e811ad5c8,283,False,832,928,False,False,False,256,539,1184,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,89e459da827474d9bcc66e4407b06b5f8a968ce10d0be92e830c59fd9830a994
train,333,84,0,gsm8k:openai/gsm8k:train:6952,gsm8k,,f660512d835c69bf3a3f676e13988bf9e2816a3d84692c8f3088f23f469921d9,82d0b240b143be4c8d621f9fb41efde1345cf8ca0593b32d9a6691cd1edad100,242,False,832,928,False,False,False,256,498,1184,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,89e459da827474d9bcc66e4407b06b5f8a968ce10d0be92e830c59fd9830a994
train,334,84,1,gsm8k:openai/gsm8k:train:2804,gsm8k,,134ede0ae957646d5c06cda083e7daf3d955f62b18ee5a88b3af3e6c391f8c54,14eff88cc385145775cc3c50e4c98cea1400111b46b73220be8e462b615c8a02,142,False,832,928,False,False,False,256,398,1184,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,89e459da827474d9bcc66e4407b06b5f8a968ce10d0be92e830c59fd9830a994
train,335,84,2,math:DigitalLearningGmbH/MATH-lighteval:train:1987,math,2,cec4b803b60d28e3eb83aa75c6f01aca07157ec02293214fc88a2e7adaa8ad25,2c1a6ded4d2295b511163236adb960f4005e7febb0cc38e1fbbf25c3bb118e07,132,False,832,928,False,False,False,256,388,1184,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,89e459da827474d9bcc66e4407b06b5f8a968ce10d0be92e830c59fd9830a994
train,336,84,3,math:DigitalLearningGmbH/MATH-lighteval:train:94,math,2,d2a7b42260b15616424081756d8e6e3aef0636a3102319d0e03dbb77d3a254bb,6452b72e53a6dbbab6bc464a79c352a043c4e21e3b00e6c688407a6e184e4c31,123,False,832,928,False,False,False,256,379,1184,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,89e459da827474d9bcc66e4407b06b5f8a968ce10d0be92e830c59fd9830a994
train,337,85,0,gsm8k:openai/gsm8k:train:4159,gsm8k,,45dc3e5288f6fce17615ca79c3dfa21c27a3b71c472a24d4dc0a2f3ba0f97b8b,17eec9041dde8378d5622865c1c298bb5bd77e7cd4d1ad730968ad40d0da1bda,146,False,832,928,False,False,False,256,402,1184,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,89e459da827474d9bcc66e4407b06b5f8a968ce10d0be92e830c59fd9830a994
train,338,85,1,gsm8k:openai/gsm8k:train:1505,gsm8k,,507b314fd9875f88fd6ab72bf69c1e21ca2ac69466f5d32e72114e17f54faf45,94e602acb1e9e0f472b7131e09ec783d534df5ca086e1a5ceb9e7fa51c41511e,158,False,832,928,False,False,False,256,414,1184,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,89e459da827474d9bcc66e4407b06b5f8a968ce10d0be92e830c59fd9830a994
train,339,85,2,math:DigitalLearningGmbH/MATH-lighteval:train:6004,math,2,d365938efd1dfbf1bb6d1dd88c5fa516467f60d6eb60375312363ed57a705f09,fb02c3e1b48b1afc7259c531409c51295f18b16dfc6a63f772ba2bfdb467d5fe,112,False,832,928,False,False,False,256,368,1184,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,89e459da827474d9bcc66e4407b06b5f8a968ce10d0be92e830c59fd9830a994
train,340,85,3,math:DigitalLearningGmbH/MATH-lighteval:train:6384,math,2,d38fdd6f606be79208b77bfb805eb680f8b330211f9fd1471880200a2073dff3,e03e7ffdb96e92d49979464d9bc68efc773a572c67bf03b0a804078978aac7ea,128,False,832,928,False,False,False,256,384,1184,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,89e459da827474d9bcc66e4407b06b5f8a968ce10d0be92e830c59fd9830a994
train,341,86,0,gsm8k:openai/gsm8k:train:2122,gsm8k,,a9d2c1b83ccab4484f22d9c7b192e18bfb15690cbb98e8edb23290c7291fe9de,d85f855394644e31961345c06bb1c67f2e05836cc0b8379901517510a0a5e8dd,182,False,832,928,False,False,False,256,438,1184,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,89e459da827474d9bcc66e4407b06b5f8a968ce10d0be92e830c59fd9830a994
train,342,86,1,gsm8k:openai/gsm8k:train:2307,gsm8k,,1bf0c58c6472402b6244138091c1f22642c0c25d1c0d91c5dcb360a79043bc23,9e2e5c2303fd2bd5039592cd93c7f49c26a1aa850e8ff491576adbaf83245a18,155,False,832,928,False,False,False,256,411,1184,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,89e459da827474d9bcc66e4407b06b5f8a968ce10d0be92e830c59fd9830a994
train,343,86,2,math:DigitalLearningGmbH/MATH-lighteval:train:7008,math,2,d4355fb589aae9e9483d9651d654f258de552b6c696bee6dbb9626c09be46af6,abc00e1536a877f1c578dedf681a5e6913a7904b2af63da84667b6527cc4dd79,145,False,832,928,False,False,False,256,401,1184,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,89e459da827474d9bcc66e4407b06b5f8a968ce10d0be92e830c59fd9830a994
train,344,86,3,math:DigitalLearningGmbH/MATH-lighteval:train:1410,math,2,d7ee99c30c9c4ea473431df1ca96e6f1f93638447145ccfc6469e328e6d9dabd,65e3c257bcca0ccbfd6d0118c713a3bbb04d1288c68d7f18d68f51ffeb53b53e,136,False,832,928,False,False,False,256,392,1184,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,89e459da827474d9bcc66e4407b06b5f8a968ce10d0be92e830c59fd9830a994
train,345,87,0,gsm8k:openai/gsm8k:train:6621,gsm8k,,edf7e5a795e1e8b611afd7922d048474ea4c6f60c924f21c2f6198c3fbc9620f,d2f244f141b9de50fa3cbd355ffd8fd7731dec5cb5cff0e682645f008a6bf12b,175,False,832,928,False,False,False,256,431,1184,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,89e459da827474d9bcc66e4407b06b5f8a968ce10d0be92e830c59fd9830a994
train,346,87,1,gsm8k:openai/gsm8k:train:7111,gsm8k,,8726f1ff2b322152b7a2c1386194c8b32c1ac3a4583e0c8c733eaf8120615596,e013eb7b245cb9190ec0aa8a9f2330451d5847320f6b79def7dc44172ad27331,142,False,832,928,False,False,False,256,398,1184,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,89e459da827474d9bcc66e4407b06b5f8a968ce10d0be92e830c59fd9830a994
train,347,87,2,math:DigitalLearningGmbH/MATH-lighteval:train:5377,math,2,d80db8b73774a45cfdf39805b8817bc1cee6ef4210d67ed06019e588abb71d4e,8c0f26245a32d99f2ea51ce0f7cf9c21fb7f5d64d96bdab4fc90c641baeb5d9d,119,False,832,928,False,False,False,256,375,1184,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,89e459da827474d9bcc66e4407b06b5f8a968ce10d0be92e830c59fd9830a994
train,348,87,3,math:DigitalLearningGmbH/MATH-lighteval:train:86,math,2,d8ab2a63d600366128c2d2381d4a3b435355bfef5ee906ee8e9934a1489a32a0,923c07b00282db82f9ddfa18d8323b654e04ade3d13de29928a6e64ca52582d7,135,False,832,928,False,False,False,256,391,1184,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,89e459da827474d9bcc66e4407b06b5f8a968ce10d0be92e830c59fd9830a994
train,349,88,0,gsm8k:openai/gsm8k:train:5368,gsm8k,,ded30dfff299f4fa3c0c9566e97dd17c6ebf692d1544229709c08c7b9b960de5,4e37ef0f8af7e548650f973672ec4c16a63836d092e440bd5ce4f8ef6cedf107,164,False,832,928,False,False,False,256,420,1184,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,89e459da827474d9bcc66e4407b06b5f8a968ce10d0be92e830c59fd9830a994
train,350,88,1,gsm8k:openai/gsm8k:train:7095,gsm8k,,947fca0e6259fdc4f127997597db91a699583a864573fc89a15c63723e4076a7,50dc79d94af62b5a659c8916f70a7f95263ee86dcc7a705fa0cb1d83045abae5,197,False,832,928,False,False,False,256,453,1184,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,89e459da827474d9bcc66e4407b06b5f8a968ce10d0be92e830c59fd9830a994
train,351,88,2,math:DigitalLearningGmbH/MATH-lighteval:train:3914,math,2,d926500f36e7f90bcd6979faad7f3e3fe409410c875da888c6c81d89275bbc68,20f3670fa2e3b1559232c280186d0d6723032d255f785d67b607480582a06621,124,False,832,928,False,False,False,256,380,1184,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,89e459da827474d9bcc66e4407b06b5f8a968ce10d0be92e830c59fd9830a994
train,352,88,3,math:DigitalLearningGmbH/MATH-lighteval:train:5663,math,2,da2a255a151ae01377748944c7dbc6732edcfba8fe35c2a3055031c9fbd1b5d8,bc21dd279c9ee752ccf386cd9a5f3d75a5ec5939fa254bd59c62544cc84d51d5,126,False,832,928,False,False,False,256,382,1184,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,89e459da827474d9bcc66e4407b06b5f8a968ce10d0be92e830c59fd9830a994
train,353,89,0,gsm8k:openai/gsm8k:train:1853,gsm8k,,b9535aab42e4c2e53c48f451676cd1027ae50cc44a91ea4e46a8ab201ce88d45,0519455903874d1fad1f79f8fbff438560103bdca88a099c41b937a421aba128,136,False,832,928,False,False,False,256,392,1184,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,89e459da827474d9bcc66e4407b06b5f8a968ce10d0be92e830c59fd9830a994
train,354,89,1,gsm8k:openai/gsm8k:train:604,gsm8k,,4be09f5208f1d76669541b447e5ee0e655b3b2db878d25bd72c2b266bcb6cc2c,38890583fffb531286bbe973e56ee01d2f7a3e7b3ec99f5286b2036680117fd1,186,False,832,928,False,False,False,256,442,1184,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,89e459da827474d9bcc66e4407b06b5f8a968ce10d0be92e830c59fd9830a994
train,355,89,2,math:DigitalLearningGmbH/MATH-lighteval:train:2718,math,2,dce4f13a1b023e648428e368c02776546e67f2fad08c8b4b7642a5c688139501,9e97eed6066fedf0a5b34629f43e23fbb162f1342165b909466550c3a15e9c9c,270,False,832,928,False,False,False,256,526,1184,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,89e459da827474d9bcc66e4407b06b5f8a968ce10d0be92e830c59fd9830a994
train,356,89,3,math:DigitalLearningGmbH/MATH-lighteval:train:33,math,2,e1da42860a633a40ed1820c063a2bcc8085900fcbb69d401000264697a31f2a8,f626dda93ae9e270201666d519d09f81ed80061a86dc049ce567c7d362c919ba,129,False,832,928,False,False,False,256,385,1184,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,89e459da827474d9bcc66e4407b06b5f8a968ce10d0be92e830c59fd9830a994
train,357,90,0,gsm8k:openai/gsm8k:train:5144,gsm8k,,3430c198517ae04b1075fc39415c98854de12422907cddced475ba0712b5826b,c2508d7641f7ef639aa3d303475e963e0eb8f0c4c1e2255c56026e68b4e167d2,155,False,832,928,False,False,False,256,411,1184,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,89e459da827474d9bcc66e4407b06b5f8a968ce10d0be92e830c59fd9830a994
train,358,90,1,gsm8k:openai/gsm8k:train:1001,gsm8k,,393de9cd0e20267f72d7ebee1bdad79f740c62675ab90338d440bf2d2c509266,fa27504ed9e840955583108e7a9e7d6ed1e0b170f7c1e49c31ca54717c494d97,173,False,832,928,False,False,False,256,429,1184,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,89e459da827474d9bcc66e4407b06b5f8a968ce10d0be92e830c59fd9830a994
train,359,90,2,math:DigitalLearningGmbH/MATH-lighteval:train:3690,math,2,e719b74adb202ad44a06a099a284b9b3262b43dbe2e0e0909a3862604bb9baaf,ead0d6852af5e3fe9a74f07e59b7a89d5e96becb8146ae7e7a109936e3b24f27,132,False,832,928,False,False,False,256,388,1184,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,89e459da827474d9bcc66e4407b06b5f8a968ce10d0be92e830c59fd9830a994
train,360,90,3,math:DigitalLearningGmbH/MATH-lighteval:train:84,math,2,e85bf5914bfdd902a3a59d2cace2ed2a0b6768ecda23fcb7ecff6e54399ebe11,1325a929cb5022771c7212b2a6c23980545aae73094f227dd1f863010ce1846b,135,False,832,928,False,False,False,256,391,1184,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,89e459da827474d9bcc66e4407b06b5f8a968ce10d0be92e830c59fd9830a994
train,361,91,0,gsm8k:openai/gsm8k:train:6995,gsm8k,,f0221e53991014c873ad94612fc2e66a9033bb30d38baa309014848dab63c8dd,b0d14b388cf187068ab5377f255127ab5ca7c47205b36bca5a52ba927c40088a,146,False,832,928,False,False,False,256,402,1184,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,89e459da827474d9bcc66e4407b06b5f8a968ce10d0be92e830c59fd9830a994
train,362,91,1,gsm8k:openai/gsm8k:train:1104,gsm8k,,335496b9d7cdc60b0f62508d3f8146eccc7de72ecbb83447b716d88bf20ba9bf,ab109d2a24bdd73846b86ca6bc4d977e7f01d0197fa8dfb3b74195599895f4a1,171,False,832,928,False,False,False,256,427,1184,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,89e459da827474d9bcc66e4407b06b5f8a968ce10d0be92e830c59fd9830a994
train,363,91,2,math:DigitalLearningGmbH/MATH-lighteval:train:4800,math,2,e930968b5fccde4f1827a901dd4319745a20e8bb57b1f776dcd08aed45f34d20,419560ce3902b90b48a92f2fa9145078f7a5574ee6da36bc25e6655e42bac7ec,161,False,832,928,False,False,False,256,417,1184,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,89e459da827474d9bcc66e4407b06b5f8a968ce10d0be92e830c59fd9830a994
train,364,91,3,math:DigitalLearningGmbH/MATH-lighteval:train:7039,math,2,e96993d0a76def6ddd53b146a2f92c11980f51e251e078c15788b2f3a44c54e8,54efb8d729fdb6c8b89085dc9e41af4a7d3910541eabd736eddb6b0377776d78,132,False,832,928,False,False,False,256,388,1184,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,89e459da827474d9bcc66e4407b06b5f8a968ce10d0be92e830c59fd9830a994
train,365,92,0,gsm8k:openai/gsm8k:train:4707,gsm8k,,9894090bf7b6975b93dd9b4cc36052f26e3b1a61822f15f75c2bc8e942d81014,dd4c1b2f7968d0c4aaa316fc8e01fca90d631b0e696decca2b1dd96588d082ac,167,False,832,928,False,False,False,256,423,1184,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,89e459da827474d9bcc66e4407b06b5f8a968ce10d0be92e830c59fd9830a994
train,366,92,1,gsm8k:openai/gsm8k:train:5541,gsm8k,,b40509d5eb9675f114083d23731c005a899d41c9d6d9b6ee07055eb65d05ea9c,9b4e1dd5560a24b2627d1f50c6c87d99969d17bf2ed0f3c46e4bc7101c514c04,150,False,832,928,False,False,False,256,406,1184,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,89e459da827474d9bcc66e4407b06b5f8a968ce10d0be92e830c59fd9830a994
train,367,92,2,math:DigitalLearningGmbH/MATH-lighteval:train:5683,math,2,e9af49db44d963fb0c3839e3ee1bbc45177de26cc57aa2d631562c52588b6be6,babe95d059a289ed1f78608ef87c63a7a9846ff88460ce59ba39c34d182951d4,112,False,832,928,False,False,False,256,368,1184,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,89e459da827474d9bcc66e4407b06b5f8a968ce10d0be92e830c59fd9830a994
train,368,92,3,math:DigitalLearningGmbH/MATH-lighteval:train:6554,math,2,ec8437e0ca9f1deb3dab2a2337892df04f1ae9b5d701909e1450201332208222,78ea1876f44e47cad04bffcd20f9173296921bc614fe93ceb5642381be328fee,112,False,832,928,False,False,False,256,368,1184,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,89e459da827474d9bcc66e4407b06b5f8a968ce10d0be92e830c59fd9830a994
train,369,93,0,gsm8k:openai/gsm8k:train:5449,gsm8k,,fc2f5ace5b61e3ad1c7d171596594545e35e3c44f7a9a9782bec56d289307bec,a80b85a4cdaaead72733f498a575f62f1352989b940b4ac2d5c3269757e3575d,156,False,832,928,False,False,False,256,412,1184,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,89e459da827474d9bcc66e4407b06b5f8a968ce10d0be92e830c59fd9830a994
train,370,93,1,gsm8k:openai/gsm8k:train:3707,gsm8k,,0232b7a4c7f799281dffad0df7d8bfab69814aa3c19984f5486cc0a6853b4d5e,913108dbc2420827ed67434346c588d354126af10c75944f08a58cfc09ea6e51,148,False,832,928,False,False,False,256,404,1184,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,89e459da827474d9bcc66e4407b06b5f8a968ce10d0be92e830c59fd9830a994
train,371,93,2,math:DigitalLearningGmbH/MATH-lighteval:train:2774,math,2,f2e2866b7cac8526b5c8b7939ecf4b6f050cdf848a850872e9e5698619b73556,6b09a7b1a07c2559781fe3e3865be7a8538c30df100f2b1253aa7eeee87dd2f2,139,False,832,928,False,False,False,256,395,1184,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,89e459da827474d9bcc66e4407b06b5f8a968ce10d0be92e830c59fd9830a994
train,372,93,3,math:DigitalLearningGmbH/MATH-lighteval:train:105,math,2,f596d35bc5108977eb9e36c23769748e158fb9b389207cb5eb8112811541dc57,ba03cecfad93948433f5b39163fbce49e364d6e0bd08fcc5dec7c005bcc0e2f4,132,False,832,928,False,False,False,256,388,1184,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,89e459da827474d9bcc66e4407b06b5f8a968ce10d0be92e830c59fd9830a994
train,373,94,0,gsm8k:openai/gsm8k:train:994,gsm8k,,bfdaec6dbbc015d6b6aae680e63b8675d6b86c0faaf5f4d3d99fc104c6218544,b0be6dfac73b5c1661fced1db698b22a98bded50d8f5002c7d19c2adc087df93,174,False,832,928,False,False,False,256,430,1184,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,89e459da827474d9bcc66e4407b06b5f8a968ce10d0be92e830c59fd9830a994
train,374,94,1,gsm8k:openai/gsm8k:train:4261,gsm8k,,fb75f83412e8ce61fb2cfc6891aae21041e4a335a6f9a4124d024200f3af59c2,bc29a9b8cf3c227906294efdcb1256653a73cb1cee2ccbea60823c3440c54339,180,False,832,928,False,False,False,256,436,1184,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,89e459da827474d9bcc66e4407b06b5f8a968ce10d0be92e830c59fd9830a994
train,375,94,2,math:DigitalLearningGmbH/MATH-lighteval:train:1848,math,2,f6e938242c5d85b7e1516627637280c0ad9f9c8bea4e71e35623f69b8374582a,d4793fe82aac4f20e276f9aef41c047d5ccf493df0088968d6b5e7ef2219a2e0,137,False,832,928,False,False,False,256,393,1184,989aa7980e4cf806f80c7fef2b1adb7bc71aa306,89e459da827474d9bcc66e4407b06b5f8a968ce10d0be92e830c59fd9830a994
