problem_id,dataset,domain,math_level,prompt_hash,target_hash,prompt_token_count,target_token_count,combined_token_count,active_label_token_count,ignored_label_token_count,eos_present,eos_position,target_cap,target_cap_margin,prompt_cap,prompt_cap_margin,combined_contract_cap,combined_cap_margin,model_context_length,model_context_margin,truncation,would_exceed_target_cap,would_exceed_prompt_cap,normalization_identity,validation_status
math:DigitalLearningGmbH/MATH-lighteval:train:6537,math,math,1,f4f0bc1405d19c8d51d32030de8f73b2dfbef70d96f1b44755222465e31453f1,e304832c46dfa328638f5c7cda1cefd86c0ef99ace0cf8af04b1ed78d79d708b,136,170,307,171,136,True,306,256,85,832,696,1088,781,131072,130765,False,False,False,normalize_gold_answer_v1_official_train_solution,passed
math:DigitalLearningGmbH/MATH-lighteval:train:2424,math,math,1,7364beb09501dfa7dfbb679db27a4841bd02fe207570ad05f55bb27d52c02c45,33067f4833bf13e746b891b22dca58ae230ac0bac624606a043db4f7a3ff3672,124,226,351,227,124,True,350,256,29,832,708,1088,737,131072,130721,False,False,False,normalize_gold_answer_v1_official_train_solution,passed
math:DigitalLearningGmbH/MATH-lighteval:train:4900,math,math,1,d1e4d05eb3c00edb512466fe4f68d7070b24b48f5c9d72cda5e8ddf8538b4fe5,83ad4255d5ccbd4cc761b70baca041c13cbdff607d73026356b0f777beeab894,143,332,476,333,143,True,475,256,-77,832,689,1088,612,131072,130596,False,True,False,normalize_gold_answer_v1_official_train_solution,blocked_cap_exceeded
math:DigitalLearningGmbH/MATH-lighteval:train:5389,math,math,1,ef7fc662df970d4b4f335642cf448f490bccd0939b2ea8125253e71dd52bafda,8205f61dd5b92b8853f1963a74ca0236b69ec4815b53eea19ca612347d3230af,128,268,397,269,128,True,396,256,-13,832,704,1088,691,131072,130675,False,True,False,normalize_gold_answer_v1_official_train_solution,blocked_cap_exceeded
math:DigitalLearningGmbH/MATH-lighteval:train:6367,math,math,1,02d2f95d7484de4d2e79c760a065e9b397d507f6ba765a109f0af4dd919f23e8,c31b7a7b01227ebf0794f3358ce57a786f7990c0adfee20215628e2b129ceef3,131,110,242,111,131,True,241,256,145,832,701,1088,846,131072,130830,False,False,False,normalize_gold_answer_v1_official_train_solution,passed
math:DigitalLearningGmbH/MATH-lighteval:train:3232,math,math,1,fa5021a5ac570a70321b211e0099e69bbe4e8288000fb2101ebf004cdf86762d,ed6930554f27638e5d2ecbfcd0de7343075a76ba1b8eff415e010c5edf6e93cf,153,252,406,253,153,True,405,256,3,832,679,1088,682,131072,130666,False,False,False,normalize_gold_answer_v1_official_train_solution,passed
math:DigitalLearningGmbH/MATH-lighteval:train:1864,math,math,1,181c8a3d6660d062bb47d570a090dcf101a4d881d37c8b26120b87d726c3571b,4fed94faaa2405fd7416ee6cbf04c7c4ad8190eebe65359fc8ce31234b4e92b0,114,116,231,117,114,True,230,256,139,832,718,1088,857,131072,130841,False,False,False,normalize_gold_answer_v1_official_train_solution,passed
math:DigitalLearningGmbH/MATH-lighteval:train:1081,math,math,1,a541578e8265faaf32c0cee40388c8a9a0c3e1f387e92d2996bbea6352a6d17c,342c76ad81a0c75b79574b989b029ff3e2398adafaef2d111c0f249c4b250235,119,128,248,129,119,True,247,256,127,832,713,1088,840,131072,130824,False,False,False,normalize_gold_answer_v1_official_train_solution,passed
math:DigitalLearningGmbH/MATH-lighteval:train:941,math,math,1,5a8cd1cc7693cee79942ca42292db04a296f71b2cce582d1feb1a14e81b60a61,66ce952dbcedfd0b661859da3f51ca89e476984a10e4a8d4ff80ca528c3153a7,121,96,218,97,121,True,217,256,159,832,711,1088,870,131072,130854,False,False,False,normalize_gold_answer_v1_official_train_solution,passed
math:DigitalLearningGmbH/MATH-lighteval:train:4703,math,math,1,2564e2d8724f05dfde33836a2a57d5ee9eb140bfd69cadb3d43faa1cefc32718,255b3726a83700b54594ef249ae6de507522eb799bc5613c79a1732f1c14047a,137,270,408,271,137,True,407,256,-15,832,695,1088,680,131072,130664,False,True,False,normalize_gold_answer_v1_official_train_solution,blocked_cap_exceeded
math:DigitalLearningGmbH/MATH-lighteval:train:1615,math,math,1,b45b7652b532c6f4197aefa442364a66f4139ea8f66cbea55575a00ba4580ae7,da1ea0c3d8419ab1b8d03af38ca0c93480284083d857efb932143a80f268e396,122,290,413,291,122,True,412,256,-35,832,710,1088,675,131072,130659,False,True,False,normalize_gold_answer_v1_official_train_solution,blocked_cap_exceeded
math:DigitalLearningGmbH/MATH-lighteval:train:2199,math,math,1,a0c6a0d85bbfd56d3b30d991819da0fabc4142ae1a06956ae978ccfcc608aff8,ea010dc5c9a998d54c64deeadcb81058afb8e932f0bcf006c828bcc588d92f5e,122,90,213,91,122,True,212,256,165,832,710,1088,875,131072,130859,False,False,False,normalize_gold_answer_v1_official_train_solution,passed
math:DigitalLearningGmbH/MATH-lighteval:train:4567,math,math,1,ae6d428a0d006fda0a4b7acb8436234212af2fbd7d7149dcb55b89537a12bdf8,24b425778a8c9c1ecb334b1596658383e16fe87c1e8543bf59e0752727543824,914,104,1019,105,914,True,1018,256,151,832,-82,1088,69,131072,130053,False,False,True,normalize_gold_answer_v1_official_train_solution,blocked_cap_exceeded
math:DigitalLearningGmbH/MATH-lighteval:train:2278,math,math,2,875535f243f7adbfa82b728b78a3ea904f0db4c931657c9e20af2064a80be2e1,ed0fabdb2a5878ff54eb3241884c2325d698cda38ce6a56d12addb0f81a78d56,143,172,316,173,143,True,315,256,83,832,689,1088,772,131072,130756,False,False,False,normalize_gold_answer_v1_official_train_solution,passed
math:DigitalLearningGmbH/MATH-lighteval:train:988,math,math,2,43ea062e7aa69893d79db87cae6f72c1f49d63579e3dab0f00b9dfde9d545144,3c0e56874dac63facb7586c099232f129119a5d91b1e4bf1eba7452fa3aade01,135,248,384,249,135,True,383,256,7,832,697,1088,704,131072,130688,False,False,False,normalize_gold_answer_v1_official_train_solution,passed
math:DigitalLearningGmbH/MATH-lighteval:train:86,math,math,2,d8ab2a63d600366128c2d2381d4a3b435355bfef5ee906ee8e9934a1489a32a0,96495a45e6f521ceff8ebccf365e59a3448fe3b28cabbcc5ae93e4440a16120d,135,136,272,137,135,True,271,256,119,832,697,1088,816,131072,130800,False,False,False,normalize_gold_answer_v1_official_train_solution,passed
math:DigitalLearningGmbH/MATH-lighteval:train:7106,math,math,2,affdc491a5b09635a1aaa25ffb80d10c3f36764f4607d4ef743fd4edcd296430,74fcb6e765145cb1bd3973ec13f1f1dfa5afd92bdb90eadba8c9a10672efe37a,281,354,636,355,281,True,635,256,-99,832,551,1088,452,131072,130436,False,True,False,normalize_gold_answer_v1_official_train_solution,blocked_cap_exceeded
math:DigitalLearningGmbH/MATH-lighteval:train:2634,math,math,2,9fd8cf7bc60c2f2297d9be6894f43267bc511b5b62d1a5221681fc2969d967cb,c4530ba0b0e0c220cbe26f070029935277bf385a6d3165c60515e322830dd12b,170,140,311,141,170,True,310,256,115,832,662,1088,777,131072,130761,False,False,False,normalize_gold_answer_v1_official_train_solution,passed
math:DigitalLearningGmbH/MATH-lighteval:train:263,math,math,2,6b07de8f60714bbde88248c5b8e24d5f59d5a0d83fa746bf72854194aa6003e8,c04c01ca146e1b4bf29012ab2f99791fe19cbe5080246a3c3ab4371c94ac9263,136,266,403,267,136,True,402,256,-11,832,696,1088,685,131072,130669,False,True,False,normalize_gold_answer_v1_official_train_solution,blocked_cap_exceeded
math:DigitalLearningGmbH/MATH-lighteval:train:1749,math,math,2,1d14dc26f1cb0fcfd34db75d85ea8ed8192aa436d257fe96ac5215ab55df6c1f,3ca3bf84ff46814d7ce83091f101de0bb0d66a3666d63ae85a3de5a7fa791ef9,160,138,299,139,160,True,298,256,117,832,672,1088,789,131072,130773,False,False,False,normalize_gold_answer_v1_official_train_solution,passed
math:DigitalLearningGmbH/MATH-lighteval:train:94,math,math,2,d2a7b42260b15616424081756d8e6e3aef0636a3102319d0e03dbb77d3a254bb,3d579e4297e000fac711af3c05adecee5e56f600a90b009590f0d33f9830e1b5,123,202,326,203,123,True,325,256,53,832,709,1088,762,131072,130746,False,False,False,normalize_gold_answer_v1_official_train_solution,passed
math:DigitalLearningGmbH/MATH-lighteval:train:3195,math,math,2,63488b595500e909566b668d916d84b7c42182184fd8371bc288f34b6174ce51,c8b319b804f7e3b6dabd7744cc69bbecae0f0e486f28dbe375e792c50a087c78,210,156,367,157,210,True,366,256,99,832,622,1088,721,131072,130705,False,False,False,normalize_gold_answer_v1_official_train_solution,passed
math:DigitalLearningGmbH/MATH-lighteval:train:6501,math,math,2,319bcb87d47691983987370482a71d17f9fb4dbc326337438ce8d08c5dae0885,51ee06b7722bd6c43a9ae4a21bd91093d67656d29f5406d8d27c1a48b17e8c8d,114,118,233,119,114,True,232,256,137,832,718,1088,855,131072,130839,False,False,False,normalize_gold_answer_v1_official_train_solution,passed
math:DigitalLearningGmbH/MATH-lighteval:train:5220,math,math,2,4760a49f81d6faec416bc1194eabb3468e1fc5d951f5e1055b77b15cf3f5b3bb,966c7bb33ec14f31b534fe6332f4b66b115774a1ce41848a1d75213c624b4668,129,112,242,113,129,True,241,256,143,832,703,1088,846,131072,130830,False,False,False,normalize_gold_answer_v1_official_train_solution,passed
math:DigitalLearningGmbH/MATH-lighteval:train:3593,math,math,2,9fbb7f708e88c6fd497556e88faa427d17d920cba13dba527030ab47dc6d1c5f,33636777b3d2b8c0356a3d3150d4fcf1079bc5c0958c0fa4eb5c0e514882275e,130,164,295,165,130,True,294,256,91,832,702,1088,793,131072,130777,False,False,False,normalize_gold_answer_v1_official_train_solution,passed
math:DigitalLearningGmbH/MATH-lighteval:train:4356,math,math,2,92ed29a2ef6a116d7972d8faf0f9544139e5ef282f785d459adc148c0fb80f96,6a26660409f56a9fdcb56936b386d2f7fa0f5846f9d1effa8b377640878790e3,137,446,584,447,137,True,583,256,-191,832,695,1088,504,131072,130488,False,True,False,normalize_gold_answer_v1_official_train_solution,blocked_cap_exceeded
math:DigitalLearningGmbH/MATH-lighteval:train:3315,math,math,2,8e202895fd314e6c08cfe889abba599d183df9ef62ab5bf0a80edb50c2f5010d,55d1d1270a587bb19ee4b329c9cfa2582d0c874201300da1d8f9f6f3b9518a3e,478,296,775,297,478,True,774,256,-41,832,354,1088,313,131072,130297,False,True,False,normalize_gold_answer_v1_official_train_solution,blocked_cap_exceeded
math:DigitalLearningGmbH/MATH-lighteval:train:1911,math,math,2,7efe79556389bffa88cd70100d92be46828bc7082287228053f5dda88808e42e,4de7ab42ec6867264fcba5207f159d041878fb854b4545050d7fcba4614b156c,140,112,253,113,140,True,252,256,143,832,692,1088,835,131072,130819,False,False,False,normalize_gold_answer_v1_official_train_solution,passed
math:DigitalLearningGmbH/MATH-lighteval:train:4049,math,math,2,c5713e915245b2c3459dd45f27fb329e6aaee5a40fb68a1a2a6b58cbcb090a1c,6a39e7fc236135df0cfde920b7226eb6382cc43091a79b7fcba6b8c39e89ef6b,171,198,370,199,171,True,369,256,57,832,661,1088,718,131072,130702,False,False,False,normalize_gold_answer_v1_official_train_solution,passed
math:DigitalLearningGmbH/MATH-lighteval:train:5610,math,math,2,0806ef88f8e04332b55dffe8cf9dd31cd38e92daa61cae826fbc59a2b784bbf6,153ec3fc7eb1311a87106851442a5814820f6538641c8b475251164839d2624b,149,184,334,185,149,True,333,256,71,832,683,1088,754,131072,130738,False,False,False,normalize_gold_answer_v1_official_train_solution,passed
math:DigitalLearningGmbH/MATH-lighteval:train:7039,math,math,2,e96993d0a76def6ddd53b146a2f92c11980f51e251e078c15788b2f3a44c54e8,199f690a4877d4494d382737bd031540e0285be19fcf506885aab0df1cb26d8b,132,182,315,183,132,True,314,256,73,832,700,1088,773,131072,130757,False,False,False,normalize_gold_answer_v1_official_train_solution,passed
math:DigitalLearningGmbH/MATH-lighteval:train:4103,math,math,2,208b6bbd9a52cdbbd98d8ae5f1753969324e4262e04f49391eb9bf8b126c9b65,0531aedb804569ce84ec4fce7f64b4b07267af17a26073aae8050d8c2279f273,140,412,553,413,140,True,552,256,-157,832,692,1088,535,131072,130519,False,True,False,normalize_gold_answer_v1_official_train_solution,blocked_cap_exceeded
math:DigitalLearningGmbH/MATH-lighteval:train:7332,math,math,2,6ced812f875b1300fddd8b9406ea0338e9f4b73ec2326bf6978215188a0edabb,976ced5eb60c1e9399d09ad97feaf1ee201d3b5005f511713da3936f577cd57a,212,220,433,221,212,True,432,256,35,832,620,1088,655,131072,130639,False,False,False,normalize_gold_answer_v1_official_train_solution,passed
math:DigitalLearningGmbH/MATH-lighteval:train:7499,math,math,2,44fbafd50da4483afa9f7e5c447cde389fa8d811bde9c15725e43140852c373c,8c84ec090aeed744fafd60552b8de705d816e06b5580097dc32925f77f63a6e5,171,328,500,329,171,True,499,256,-73,832,661,1088,588,131072,130572,False,True,False,normalize_gold_answer_v1_official_train_solution,blocked_cap_exceeded
math:DigitalLearningGmbH/MATH-lighteval:train:6280,math,math,2,1b93d25ca8c6a6c69341f1d8c0ef78c955bf6ffb0e93933e779adc108861badc,5143f611988faec5a4e7e1e65efba662f9186c38ed376254481bc19847ef6a50,126,340,467,341,126,True,466,256,-85,832,706,1088,621,131072,130605,False,True,False,normalize_gold_answer_v1_official_train_solution,blocked_cap_exceeded
math:DigitalLearningGmbH/MATH-lighteval:train:3881,math,math,2,87982ec862aeb011f9ff413bd5df5addb605fdc46ceff1d63c3b126a41fc4764,c897e48ebbb596e3263e1c1f8a4a451352edb80ed082b2e96d120a5781699a6e,136,220,357,221,136,True,356,256,35,832,696,1088,731,131072,130715,False,False,False,normalize_gold_answer_v1_official_train_solution,passed
math:DigitalLearningGmbH/MATH-lighteval:train:388,math,math,2,4b23399f269eb85380d8da9dce7dac6c660c869d2adefd40f4d4704d1819d796,68b7d53990102183f6912fb5d10c34e1a710747e4f5e9464950073bf093ab692,118,308,427,309,118,True,426,256,-53,832,714,1088,661,131072,130645,False,True,False,normalize_gold_answer_v1_official_train_solution,blocked_cap_exceeded
math:DigitalLearningGmbH/MATH-lighteval:train:4800,math,math,2,e930968b5fccde4f1827a901dd4319745a20e8bb57b1f776dcd08aed45f34d20,04b6a8936913b9484fc35c8bb30f0c6afca8b62491c330b59fd2182a53734295,161,280,442,281,161,True,441,256,-25,832,671,1088,646,131072,130630,False,True,False,normalize_gold_answer_v1_official_train_solution,blocked_cap_exceeded
math:DigitalLearningGmbH/MATH-lighteval:train:557,math,math,2,9de925276b45ed2a62789f81102e51c1925d1cccb6bc1f367f8944fadcc019be,34ef6cd67e06ace7c6f12fcd81cd91ca32a5ef9fafc6117eaff1d4bed5c82bcd,125,152,278,153,125,True,277,256,103,832,707,1088,810,131072,130794,False,False,False,normalize_gold_answer_v1_official_train_solution,passed
math:DigitalLearningGmbH/MATH-lighteval:train:6144,math,math,2,01c9bf3ecf26fd0ddc885278f432196f74bcf9a93a9dc9fee4767b5f26e36555,7f40b8e2cdd2623de3e2c880a25337265e6987788484fcc5a1f5818a406d08d0,129,156,286,157,129,True,285,256,99,832,703,1088,802,131072,130786,False,False,False,normalize_gold_answer_v1_official_train_solution,passed
math:DigitalLearningGmbH/MATH-lighteval:train:1358,math,math,2,39ced871a650011a87af7bf91e38e1d6958af168ee73076747f805d331cf49f7,8d2395fa3be625f3a01a055c353ae4940778f0981ea6fdb6bca005f964742e5a,133,342,476,343,133,True,475,256,-87,832,699,1088,612,131072,130596,False,True,False,normalize_gold_answer_v1_official_train_solution,blocked_cap_exceeded
math:DigitalLearningGmbH/MATH-lighteval:train:912,math,math,2,93c8fb854e04316d264be68715bc2fc304374bb594ecb28bea3ce1b0d908267e,4a961640a608260bb3e58ab02b1ba34a2d88b666d814c835f9d1e520e3952acf,122,120,243,121,122,True,242,256,135,832,710,1088,845,131072,130829,False,False,False,normalize_gold_answer_v1_official_train_solution,passed
math:DigitalLearningGmbH/MATH-lighteval:train:2302,math,math,2,48fbcd20f7ee29fb9bd747744cb307616e7c507b57bd145d6bafeb44696882af,056a67d185a94bcd704187ae8773e4d18165848770eb09bd745e329d275ab85e,239,134,374,135,239,True,373,256,121,832,593,1088,714,131072,130698,False,False,False,normalize_gold_answer_v1_official_train_solution,passed
math:DigitalLearningGmbH/MATH-lighteval:train:4528,math,math,2,a1089a314a297775f49aeb6e011ae1d1a4c0b92280f493c24782b31ed912660a,fe75c93b86ba4a8ceaa9ff40d085f31f008437cad03d1d1b968d0368d5cefeec,149,106,256,107,149,True,255,256,149,832,683,1088,832,131072,130816,False,False,False,normalize_gold_answer_v1_official_train_solution,passed
math:DigitalLearningGmbH/MATH-lighteval:train:1987,math,math,2,cec4b803b60d28e3eb83aa75c6f01aca07157ec02293214fc88a2e7adaa8ad25,f88b42971f845861ecd49394499b6cb2b51beab94b5cacf672f2f0e2f19ee5d2,132,204,337,205,132,True,336,256,51,832,700,1088,751,131072,130735,False,False,False,normalize_gold_answer_v1_official_train_solution,passed
math:DigitalLearningGmbH/MATH-lighteval:train:7008,math,math,2,d4355fb589aae9e9483d9651d654f258de552b6c696bee6dbb9626c09be46af6,1b4b42df5a8a04ad22081356744b2181149e9f644ef1e50476478be09cd12f0f,145,368,514,369,145,True,513,256,-113,832,687,1088,574,131072,130558,False,True,False,normalize_gold_answer_v1_official_train_solution,blocked_cap_exceeded
math:DigitalLearningGmbH/MATH-lighteval:train:84,math,math,2,e85bf5914bfdd902a3a59d2cace2ed2a0b6768ecda23fcb7ecff6e54399ebe11,a6fcba9f5a2a3ef58b1ccfa0f606dba6e3f59ea5c286baf0d78f06a9e3eef8bb,135,134,270,135,135,True,269,256,121,832,697,1088,818,131072,130802,False,False,False,normalize_gold_answer_v1_official_train_solution,passed
math:DigitalLearningGmbH/MATH-lighteval:train:5198,math,math,2,ae5546ef419207298913c08daf8f1de2c05f5b53f94da3c110ef9882e68da62e,6107785d9256dd4d31afb336f62e3b5f5664542161700077bec6510619b834fa,184,348,533,349,184,True,532,256,-93,832,648,1088,555,131072,130539,False,True,False,normalize_gold_answer_v1_official_train_solution,blocked_cap_exceeded
math:DigitalLearningGmbH/MATH-lighteval:train:33,math,math,2,e1da42860a633a40ed1820c063a2bcc8085900fcbb69d401000264697a31f2a8,23248a8c00bf784d552783a6d698addde25225a3994ee96492f8e7c18a4ee0d1,129,154,284,155,129,True,283,256,101,832,703,1088,804,131072,130788,False,False,False,normalize_gold_answer_v1_official_train_solution,passed
math:DigitalLearningGmbH/MATH-lighteval:train:3689,math,math,2,5229fd1e0e9a6b8fc6785029e37ba3c999d0d7a0e623cc975b6654fa013da7a2,721d936dbf00ad2eac559cc95e4aa057f188325c6ebee911acbb0238feaecab2,181,270,452,271,181,True,451,256,-15,832,651,1088,636,131072,130620,False,True,False,normalize_gold_answer_v1_official_train_solution,blocked_cap_exceeded
math:DigitalLearningGmbH/MATH-lighteval:train:6921,math,math,2,818102d20e0bcc1e3607e88e3a086e8db6bce97b0b4b62c67e42492253e839db,ab2ed1bf3384c500444d881da791f1f27e186093b2e64ab8dc7e9d74ed7b5630,130,140,271,141,130,True,270,256,115,832,702,1088,817,131072,130801,False,False,False,normalize_gold_answer_v1_official_train_solution,passed
math:DigitalLearningGmbH/MATH-lighteval:train:5043,math,math,2,078164bd15061c4e989aa2a6ae361cc903d84f468056f7823e5930bf3e11bab0,56f4e5a8d1fa60c5cf431a4fde3eadedc76f966e38a7fe8b7d75944680fdf036,112,178,291,179,112,True,290,256,77,832,720,1088,797,131072,130781,False,False,False,normalize_gold_answer_v1_official_train_solution,passed
math:DigitalLearningGmbH/MATH-lighteval:train:4259,math,math,2,29cbf719734d6200cdc8f24bb0e9be248fc66453a637769cdbb84e3ddefde080,6e6e3da9a122f41b7836a3076833308e76336951fbb4c3ec968ac8dce124ecd4,147,156,304,157,147,True,303,256,99,832,685,1088,784,131072,130768,False,False,False,normalize_gold_answer_v1_official_train_solution,passed
math:DigitalLearningGmbH/MATH-lighteval:train:1848,math,math,2,f6e938242c5d85b7e1516627637280c0ad9f9c8bea4e71e35623f69b8374582a,b6aa80ed2c6f94851ed74dc23bcb6cf42e51b71d72f74d7536d3a610bd3f8d01,137,180,318,181,137,True,317,256,75,832,695,1088,770,131072,130754,False,False,False,normalize_gold_answer_v1_official_train_solution,passed
math:DigitalLearningGmbH/MATH-lighteval:train:1157,math,math,2,0586baa29d8c51d3a222e6b4d888e866be5deedd0b5cb602fa97b42a85e4a03c,7635d596e95f2dba0688ca718f2e3aad5a503435ac6a2872862dca4262f9246d,158,86,245,87,158,True,244,256,169,832,674,1088,843,131072,130827,False,False,False,normalize_gold_answer_v1_official_train_solution,passed
math:DigitalLearningGmbH/MATH-lighteval:train:6085,math,math,2,8357a82716d4ffb4b0d52d97796245c2692bfa62c99f55a064410c5a14da41a7,7b7922cb7706d549d8233cac89aab22e43b33a93a2295f4a8194848fe6b198f4,167,172,340,173,167,True,339,256,83,832,665,1088,748,131072,130732,False,False,False,normalize_gold_answer_v1_official_train_solution,passed
math:DigitalLearningGmbH/MATH-lighteval:train:5460,math,math,2,fb71499058b87bb786f03dddc8490c17322c3f906a01c78c5409edc46d861011,5e9d689522c2ed0c8ff6193012f689d44549d64956eca2738c5555b7d5839779,154,180,335,181,154,True,334,256,75,832,678,1088,753,131072,130737,False,False,False,normalize_gold_answer_v1_official_train_solution,passed
math:DigitalLearningGmbH/MATH-lighteval:train:6131,math,math,2,90eec11e174666cc5b59b4d9059ae5bef7472d89704ba195cd7e903251870f69,e08628d392681d72105cd8028b0fa8233b2b23b443ab6ee23379a001e87b060d,225,186,412,187,225,True,411,256,69,832,607,1088,676,131072,130660,False,False,False,normalize_gold_answer_v1_official_train_solution,passed
math:DigitalLearningGmbH/MATH-lighteval:train:1624,math,math,2,2d91b975f49f6696444b0cfaf686f2998dd679ae45807ea4ca7994e03d84e7f0,6233852bb5f41130055975ab0376dd94f59fdc53fe8c04a540f3dc6c526bec20,123,312,436,313,123,True,435,256,-57,832,709,1088,652,131072,130636,False,True,False,normalize_gold_answer_v1_official_train_solution,blocked_cap_exceeded
math:DigitalLearningGmbH/MATH-lighteval:train:2350,math,math,2,1b84c56c79f7cc05cb9275854abb6bc7331e8a10a9c31f9d5a8777ecd2be9832,95779c452873609d6ef92f271dc406995cae7cfd8f8b2cab93033e1b2a22eae4,131,166,298,167,131,True,297,256,89,832,701,1088,790,131072,130774,False,False,False,normalize_gold_answer_v1_official_train_solution,passed
math:DigitalLearningGmbH/MATH-lighteval:train:2718,math,math,2,dce4f13a1b023e648428e368c02776546e67f2fad08c8b4b7642a5c688139501,91f65a38f4e133c23949ad902249b42fd079a040f2b17d5305f6ffd4f8cb897b,270,342,613,343,270,True,612,256,-87,832,562,1088,475,131072,130459,False,True,False,normalize_gold_answer_v1_official_train_solution,blocked_cap_exceeded
math:DigitalLearningGmbH/MATH-lighteval:train:1098,math,math,3,875bc26ad891ed44c3eb36c1106684bdec60aa8a05fc21038fc3709b32c1587b,eb213b8555a58a57ffaafd99e0bb3434f103e27933e1a379397f37e80b15a7ce,129,180,310,181,129,True,309,256,75,832,703,1088,778,131072,130762,False,False,False,normalize_gold_answer_v1_official_train_solution,passed
math:DigitalLearningGmbH/MATH-lighteval:train:221,math,math,3,59e35751286b8ee9d4159038a0a343b4ac3e31fbf918ac8a693f4ec0aac1e264,ccc577b224488e9d094ebf17550922c0b24011b5ba24d704a06ebca8a9121236,116,134,251,135,116,True,250,256,121,832,716,1088,837,131072,130821,False,False,False,normalize_gold_answer_v1_official_train_solution,passed
math:DigitalLearningGmbH/MATH-lighteval:train:2786,math,math,3,e269622746ab5f23535a8dc6217bc5940abdc17a9528fb2fbc939ab145e6a3e3,f64b81b1e862547d7745b143d49215e7249f9063c1570ddef719ad14b1f4ada4,291,236,528,237,291,True,527,256,19,832,541,1088,560,131072,130544,False,False,False,normalize_gold_answer_v1_official_train_solution,passed
math:DigitalLearningGmbH/MATH-lighteval:train:4059,math,math,3,161189fb1f59d9a4ea42252bd6a80999e1da85e221ff051d680cdce11f7c4e60,dae33af53ba885cdbeb194847e2c5388b0c2379e38f91ff60fa17c9ac4ee1958,131,484,616,485,131,True,615,256,-229,832,701,1088,472,131072,130456,False,True,False,normalize_gold_answer_v1_official_train_solution,blocked_cap_exceeded
math:DigitalLearningGmbH/MATH-lighteval:train:4172,math,math,3,a3ae18ace49d59cbd3b7b229ad8dd27ea28fef31e4f209dcf3d954a484893814,5cf505b55ab53edda263a5edd0cb85347e5229785e82920f57236b84ff08cbc7,174,360,535,361,174,True,534,256,-105,832,658,1088,553,131072,130537,False,True,False,normalize_gold_answer_v1_official_train_solution,blocked_cap_exceeded
math:DigitalLearningGmbH/MATH-lighteval:train:6762,math,math,3,bd609a1cd6406b3a809fc00e9f743ebb3fc33f734c66f07bd4c242cd2db8efb0,7e2b5d90231863de07509dceb5df9c0a7a54d536bc4d02e8741c80d4aa1f3ff1,201,496,698,497,201,True,697,256,-241,832,631,1088,390,131072,130374,False,True,False,normalize_gold_answer_v1_official_train_solution,blocked_cap_exceeded
math:DigitalLearningGmbH/MATH-lighteval:train:4910,math,math,3,5231112fc8d10fede54530fc6e1803546e902f4956a9a8be06bae710ea39eb0d,1b2360e408dbcba278ebe4c3c60ef1d12e76466075f7e786a6c8588240d110ff,121,362,484,363,121,True,483,256,-107,832,711,1088,604,131072,130588,False,True,False,normalize_gold_answer_v1_official_train_solution,blocked_cap_exceeded
math:DigitalLearningGmbH/MATH-lighteval:train:6362,math,math,3,39af00394f10f132fcf899a82e5ac8df042367ca89c23885d3704769da450926,22dc21bfb223462fadf70148927f47b0f4556c81ca7e6a2eb271910b0e1ea67b,252,232,485,233,252,True,484,256,23,832,580,1088,603,131072,130587,False,False,False,normalize_gold_answer_v1_official_train_solution,passed
math:DigitalLearningGmbH/MATH-lighteval:train:383,math,math,3,cc7a2d96edd815d53121d7cd73d1256f6e72d188ac4171db57c1ebe4a2edd97c,c5696ee3bf14c0f8ac5ec33fb2984eed76331a4986ae4cd78afd3bc9794a23a4,120,220,341,221,120,True,340,256,35,832,712,1088,747,131072,130731,False,False,False,normalize_gold_answer_v1_official_train_solution,passed
math:DigitalLearningGmbH/MATH-lighteval:train:4577,math,math,3,9e433ffe3df526d7a3dd591ef01b98399eb939513467d12036a1c858069ea40c,c686938edc6470880186f744e0e97c38cf0d68a978d385e6b4a04c31e6745863,155,206,362,207,155,True,361,256,49,832,677,1088,726,131072,130710,False,False,False,normalize_gold_answer_v1_official_train_solution,passed
math:DigitalLearningGmbH/MATH-lighteval:train:4309,math,math,3,3fbda922a2a9f02378c393f139a012965a8f84ccb015e643e412cc0fda3ddc36,ae41b74c33b8ed17c9c299f1d10c16c056017303968079028ceb7bc23e486394,176,516,693,517,176,True,692,256,-261,832,656,1088,395,131072,130379,False,True,False,normalize_gold_answer_v1_official_train_solution,blocked_cap_exceeded
math:DigitalLearningGmbH/MATH-lighteval:train:1307,math,math,3,4c409b8475394424e44156422dafec572322a70fb3d8fbdddf95abc488c37e91,0812ec63f0a3d78de26ef2ea00577e54541de5ab204c786f144e2be0cd382cce,120,252,373,253,120,True,372,256,3,832,712,1088,715,131072,130699,False,False,False,normalize_gold_answer_v1_official_train_solution,passed
math:DigitalLearningGmbH/MATH-lighteval:train:6352,math,math,3,9aa68060926722810c98a44cc250e1539c648b4c054ac061414807a73a133242,ef0ecd2ff4ff5aa7e490c927cc638fd202ad089ac522c50e698a58352d6186f0,257,274,532,275,257,True,531,256,-19,832,575,1088,556,131072,130540,False,True,False,normalize_gold_answer_v1_official_train_solution,blocked_cap_exceeded
