problem_id,domain,math_level,split,evaluation_mode,rendered_prompt_sha256,token_count,current_max_prompt_length,over_limit,prompt_plus_max_completion_length,tokenizer_truncation_occurred
gsm8k:test:388,gsm8k,,test,final_pass1,e33e10a556e9d5fd9f0c2f6cd4a1ab44f323f5bf6153a997c02d52c098f08cb5,148,512,false,404,false
gsm8k:test:216,gsm8k,,test,baseline_pass1,abe4290e8fdaeec86aaf461bcf2d11eaee9f13790fc7dd674b352d06c1112816,154,512,false,410,false
gsm8k:test:216,gsm8k,,test,final_pass1,abe4290e8fdaeec86aaf461bcf2d11eaee9f13790fc7dd674b352d06c1112816,154,512,false,410,false
gsm8k:test:1075,gsm8k,,test,baseline_pass1,53ff4f08d18684fa4eb9e3a3e346da0a8e04e9de13757727a17e30c5a0f67340,156,512,false,412,false
gsm8k:test:1075,gsm8k,,test,final_pass1,53ff4f08d18684fa4eb9e3a3e346da0a8e04e9de13757727a17e30c5a0f67340,156,512,false,412,false
gsm8k:test:469,gsm8k,,test,baseline_pass1,294731029b127493d915439af677136b65d64369c7809fb1f0923f53ba225c82,157,512,false,413,false
gsm8k:test:469,gsm8k,,test,final_pass1,294731029b127493d915439af677136b65d64369c7809fb1f0923f53ba225c82,157,512,false,413,false
gsm8k:test:493,gsm8k,,test,baseline_pass1,fe4d9c100de950901f74148c9646aa56c538a33ccc74f6678e198e71b9f7f125,171,512,false,427,false
gsm8k:test:493,gsm8k,,test,final_pass1,fe4d9c100de950901f74148c9646aa56c538a33ccc74f6678e198e71b9f7f125,171,512,false,427,false
gsm8k:test:44,gsm8k,,test,baseline_pass1,b06402bcd61b95cfd755d565f8beb8a0765f616c4e15c056f1a1a338bbfa7616,177,512,false,433,false
gsm8k:test:44,gsm8k,,test,final_pass1,b06402bcd61b95cfd755d565f8beb8a0765f616c4e15c056f1a1a338bbfa7616,177,512,false,433,false
gsm8k:test:278,gsm8k,,test,baseline_pass1,1f9c4da18446d738aa6d94fcfe38c3764a39d9cccf6dc5760f0a63412a9b8e8d,139,512,false,395,false
gsm8k:test:278,gsm8k,,test,final_pass1,1f9c4da18446d738aa6d94fcfe38c3764a39d9cccf6dc5760f0a63412a9b8e8d,139,512,false,395,false
gsm8k:test:435,gsm8k,,test,baseline_pass1,56a6ea1da0f7602ff929506db4d3ca6368941a25a893fdcd49c783e81ca5c1c2,141,512,false,397,false
gsm8k:test:435,gsm8k,,test,final_pass1,56a6ea1da0f7602ff929506db4d3ca6368941a25a893fdcd49c783e81ca5c1c2,141,512,false,397,false
gsm8k:test:636,gsm8k,,test,baseline_pass1,5bdd05e72dacc221679cbffceee28f00be010d7265d7613e902a790e8eb2d015,145,512,false,401,false
gsm8k:test:636,gsm8k,,test,final_pass1,5bdd05e72dacc221679cbffceee28f00be010d7265d7613e902a790e8eb2d015,145,512,false,401,false
gsm8k:test:465,gsm8k,,test,baseline_pass1,a9aa5b97e0e0061ca0b68383c9049ecc442db5117787cb1b4b5bc7f0196d4b43,173,512,false,429,false
gsm8k:test:465,gsm8k,,test,final_pass1,a9aa5b97e0e0061ca0b68383c9049ecc442db5117787cb1b4b5bc7f0196d4b43,173,512,false,429,false
gsm8k:test:399,gsm8k,,test,baseline_pass1,d5eb4bc7b6abbdc95bf8aa409372a1217734315625f71ab55d34b3d1ee71a1cb,139,512,false,395,false
gsm8k:test:399,gsm8k,,test,final_pass1,d5eb4bc7b6abbdc95bf8aa409372a1217734315625f71ab55d34b3d1ee71a1cb,139,512,false,395,false
gsm8k:test:487,gsm8k,,test,baseline_pass1,ae9eb423f2b8a78204c15fe6c419071f323a06295e170f5020f52c4a63534a1b,155,512,false,411,false
gsm8k:test:487,gsm8k,,test,final_pass1,ae9eb423f2b8a78204c15fe6c419071f323a06295e170f5020f52c4a63534a1b,155,512,false,411,false
gsm8k:test:389,gsm8k,,test,baseline_pass1,fe012bfbeab17cee0a38c4be9537e8e9c1a14bc303b23fc61be0894c1dab231c,177,512,false,433,false
gsm8k:test:389,gsm8k,,test,final_pass1,fe012bfbeab17cee0a38c4be9537e8e9c1a14bc303b23fc61be0894c1dab231c,177,512,false,433,false
gsm8k:test:273,gsm8k,,test,baseline_pass1,6b3bd90107398934d842e591c85ae16c879ed4c3c44e989258e917556a08c7db,180,512,false,436,false
gsm8k:test:273,gsm8k,,test,final_pass1,6b3bd90107398934d842e591c85ae16c879ed4c3c44e989258e917556a08c7db,180,512,false,436,false
gsm8k:test:455,gsm8k,,test,baseline_pass1,8077eff5cef0ac5acce5dada3a6c627b7970b6f3ad7da7a90b6f39b5e92c1198,173,512,false,429,false
gsm8k:test:455,gsm8k,,test,final_pass1,8077eff5cef0ac5acce5dada3a6c627b7970b6f3ad7da7a90b6f39b5e92c1198,173,512,false,429,false
gsm8k:test:729,gsm8k,,test,baseline_pass1,a01eda1b1c36830bd24c875856ce99e43f545563ae1db225d407df1e64984cac,176,512,false,432,false
gsm8k:test:729,gsm8k,,test,final_pass1,a01eda1b1c36830bd24c875856ce99e43f545563ae1db225d407df1e64984cac,176,512,false,432,false
gsm8k:test:118,gsm8k,,test,baseline_pass1,edb2a39606c89576cc662bb2988e84d75be3927ae2082f555e50631e7ceb9734,173,512,false,429,false
gsm8k:test:118,gsm8k,,test,final_pass1,edb2a39606c89576cc662bb2988e84d75be3927ae2082f555e50631e7ceb9734,173,512,false,429,false
gsm8k:test:1280,gsm8k,,test,baseline_pass1,7830c4a40bf454d46fd4885f694ac18ce24fdf67de0bb3e30a974eeffad215df,146,512,false,402,false
gsm8k:test:1280,gsm8k,,test,final_pass1,7830c4a40bf454d46fd4885f694ac18ce24fdf67de0bb3e30a974eeffad215df,146,512,false,402,false
gsm8k:test:685,gsm8k,,test,baseline_pass1,eb817597a2b4b746c2fb7fa6ad92b1c7ddb72562d278aface7834a5738a8ed7d,156,512,false,412,false
gsm8k:test:685,gsm8k,,test,final_pass1,eb817597a2b4b746c2fb7fa6ad92b1c7ddb72562d278aface7834a5738a8ed7d,156,512,false,412,false
gsm8k:test:1214,gsm8k,,test,baseline_pass1,07bb93bcb6fb2a44422f8432f6429c1b45828c2471cdf33628e638ee1ed89f77,140,512,false,396,false
gsm8k:test:1214,gsm8k,,test,final_pass1,07bb93bcb6fb2a44422f8432f6429c1b45828c2471cdf33628e638ee1ed89f77,140,512,false,396,false
gsm8k:test:76,gsm8k,,test,baseline_pass1,6fefb7b7685c6d83f1f679e4e0fb575af8b05dc6dca11b9d23c9f7388019b08a,187,512,false,443,false
gsm8k:test:76,gsm8k,,test,final_pass1,6fefb7b7685c6d83f1f679e4e0fb575af8b05dc6dca11b9d23c9f7388019b08a,187,512,false,443,false
gsm8k:test:852,gsm8k,,test,baseline_pass1,e581e67eb0dc30424c68687824d7f922dfd0a5603fe9bbd7f06d00bb25eab6ff,155,512,false,411,false
gsm8k:test:852,gsm8k,,test,final_pass1,e581e67eb0dc30424c68687824d7f922dfd0a5603fe9bbd7f06d00bb25eab6ff,155,512,false,411,false
gsm8k:test:1260,gsm8k,,test,baseline_pass1,773d16b9a20f5cff08c1d0ed8385035364a56f88663e6dc4fc17e56b7ccb5c92,182,512,false,438,false
gsm8k:test:1260,gsm8k,,test,final_pass1,773d16b9a20f5cff08c1d0ed8385035364a56f88663e6dc4fc17e56b7ccb5c92,182,512,false,438,false
gsm8k:test:283,gsm8k,,test,baseline_pass1,9cf214fa59b396d7c25eb60c069a79ea6defdb7ff1b66d0a903771e49d92ba88,192,512,false,448,false
gsm8k:test:283,gsm8k,,test,final_pass1,9cf214fa59b396d7c25eb60c069a79ea6defdb7ff1b66d0a903771e49d92ba88,192,512,false,448,false
gsm8k:test:516,gsm8k,,test,baseline_pass1,e0035cce26c16d225b4a58c7eef42004147a15fd5a6443cdca0ab720c50bd61c,131,512,false,387,false
gsm8k:test:516,gsm8k,,test,final_pass1,e0035cce26c16d225b4a58c7eef42004147a15fd5a6443cdca0ab720c50bd61c,131,512,false,387,false
gsm8k:test:42,gsm8k,,test,baseline_pass1,250688e475843a1e9b0ffe542a9393947340ae35ae3818e2d7293c03d4f0ce5a,182,512,false,438,false
gsm8k:test:42,gsm8k,,test,final_pass1,250688e475843a1e9b0ffe542a9393947340ae35ae3818e2d7293c03d4f0ce5a,182,512,false,438,false
gsm8k:test:895,gsm8k,,test,baseline_pass1,7b75fa13d1de377abf0f83665286d2d642243789ba72bbc9260187d449270002,157,512,false,413,false
gsm8k:test:895,gsm8k,,test,final_pass1,7b75fa13d1de377abf0f83665286d2d642243789ba72bbc9260187d449270002,157,512,false,413,false
gsm8k:test:1180,gsm8k,,test,baseline_pass1,d3f48ee749b4865c8affbf20ffd09162bd2bbfb5cc38494a196cf1d10661cb2c,184,512,false,440,false
gsm8k:test:1180,gsm8k,,test,final_pass1,d3f48ee749b4865c8affbf20ffd09162bd2bbfb5cc38494a196cf1d10661cb2c,184,512,false,440,false
gsm8k:test:153,gsm8k,,test,baseline_pass1,439156c0bc31d7aceaad7958d7873fc491c03db58fae144f0aef2045b1c8fa4b,203,512,false,459,false
gsm8k:test:153,gsm8k,,test,final_pass1,439156c0bc31d7aceaad7958d7873fc491c03db58fae144f0aef2045b1c8fa4b,203,512,false,459,false
gsm8k:test:1172,gsm8k,,test,baseline_pass1,ab3e377b9142e71436b14b72b6d5826de38d6e6b8d44060fbc30a885d209efc5,181,512,false,437,false
gsm8k:test:1172,gsm8k,,test,final_pass1,ab3e377b9142e71436b14b72b6d5826de38d6e6b8d44060fbc30a885d209efc5,181,512,false,437,false
gsm8k:test:742,gsm8k,,test,baseline_pass1,f25cec1a0500f6f6a643f8dd514dcbb3fea50459b5ea4e785b75ba392a968971,147,512,false,403,false
gsm8k:test:742,gsm8k,,test,final_pass1,f25cec1a0500f6f6a643f8dd514dcbb3fea50459b5ea4e785b75ba392a968971,147,512,false,403,false
gsm8k:test:776,gsm8k,,test,baseline_pass1,e6d84b28193c28ff8b1cdb7fcd6f957924fc10ce2457e75b28020b7b52bf1ae1,130,512,false,386,false
gsm8k:test:776,gsm8k,,test,final_pass1,e6d84b28193c28ff8b1cdb7fcd6f957924fc10ce2457e75b28020b7b52bf1ae1,130,512,false,386,false
gsm8k:test:182,gsm8k,,test,baseline_pass1,6700654f0a1bb0cdf6f1f77dfe10892772686dba11999d97442b0788436209f3,136,512,false,392,false
gsm8k:test:182,gsm8k,,test,final_pass1,6700654f0a1bb0cdf6f1f77dfe10892772686dba11999d97442b0788436209f3,136,512,false,392,false
gsm8k:test:702,gsm8k,,test,baseline_pass1,e71eb4b70d6b62bec72a6dbe21401b5eb910ecbc940a30d8154b0178b6a9fdd2,200,512,false,456,false
gsm8k:test:702,gsm8k,,test,final_pass1,e71eb4b70d6b62bec72a6dbe21401b5eb910ecbc940a30d8154b0178b6a9fdd2,200,512,false,456,false
gsm8k:test:417,gsm8k,,test,baseline_pass1,c827dea9e1d9130dc4481e3dfb584c8a999c10cc7745f122e5eeb60e2554a864,194,512,false,450,false
gsm8k:test:417,gsm8k,,test,final_pass1,c827dea9e1d9130dc4481e3dfb584c8a999c10cc7745f122e5eeb60e2554a864,194,512,false,450,false
gsm8k:test:853,gsm8k,,test,baseline_pass1,2f29b6c475fb808d3ef7006c1e3e8497b37d765f91f40bdc0cb09f25494bc7d0,142,512,false,398,false
gsm8k:test:853,gsm8k,,test,final_pass1,2f29b6c475fb808d3ef7006c1e3e8497b37d765f91f40bdc0cb09f25494bc7d0,142,512,false,398,false
gsm8k:test:297,gsm8k,,test,baseline_pass1,ea0fa57f8c541f6c9d058b10f1abb7851ea928d885bc4d99075d1ae5960d0e36,178,512,false,434,false
gsm8k:test:297,gsm8k,,test,final_pass1,ea0fa57f8c541f6c9d058b10f1abb7851ea928d885bc4d99075d1ae5960d0e36,178,512,false,434,false
gsm8k:test:979,gsm8k,,test,baseline_pass1,b266d9cf58ca7896f65979af77d2ab99db0f40827b7fcfd3e0244e357f9845f6,150,512,false,406,false
gsm8k:test:979,gsm8k,,test,final_pass1,b266d9cf58ca7896f65979af77d2ab99db0f40827b7fcfd3e0244e357f9845f6,150,512,false,406,false
gsm8k:test:155,gsm8k,,test,baseline_pass1,e7cb4152780a2388153edbff1df0c3b8dcbd717fd8b4f3682c9b2f7873dd501b,174,512,false,430,false
gsm8k:test:155,gsm8k,,test,final_pass1,e7cb4152780a2388153edbff1df0c3b8dcbd717fd8b4f3682c9b2f7873dd501b,174,512,false,430,false
gsm8k:test:832,gsm8k,,test,baseline_pass1,77451da1cc44351497df71eb48bb86dc808206d910e089f1eb2dcbc310e11e30,153,512,false,409,false
gsm8k:test:832,gsm8k,,test,final_pass1,77451da1cc44351497df71eb48bb86dc808206d910e089f1eb2dcbc310e11e30,153,512,false,409,false
gsm8k:test:746,gsm8k,,test,baseline_pass1,785f40cf4b785fee0cc964826306a41e378528812dee8402a2b4da69ab02f0cc,193,512,false,449,false
gsm8k:test:746,gsm8k,,test,final_pass1,785f40cf4b785fee0cc964826306a41e378528812dee8402a2b4da69ab02f0cc,193,512,false,449,false
gsm8k:test:573,gsm8k,,test,baseline_pass1,cbc3d133fd3c848f2f6e79b3ea11322d59b112224a77f98757f74ce384565d8c,140,512,false,396,false
gsm8k:test:573,gsm8k,,test,final_pass1,cbc3d133fd3c848f2f6e79b3ea11322d59b112224a77f98757f74ce384565d8c,140,512,false,396,false
gsm8k:test:392,gsm8k,,test,baseline_pass1,fc6f028697d32d769b8da2622e83d9ee90fe8eeccd5e2eb72835435a7ac0f2a9,163,512,false,419,false
gsm8k:test:392,gsm8k,,test,final_pass1,fc6f028697d32d769b8da2622e83d9ee90fe8eeccd5e2eb72835435a7ac0f2a9,163,512,false,419,false
gsm8k:test:433,gsm8k,,test,baseline_pass1,7018fa0f67599c10a977c6e4061ecedd97fa5d4f39051d3a12a3b1493c7c3fce,142,512,false,398,false
gsm8k:test:433,gsm8k,,test,final_pass1,7018fa0f67599c10a977c6e4061ecedd97fa5d4f39051d3a12a3b1493c7c3fce,142,512,false,398,false
gsm8k:test:164,gsm8k,,test,baseline_pass1,9e724b9465142a2f73a0518c37818c84fbc58bb455a1d31b99f87d8e5f55f0d4,168,512,false,424,false
gsm8k:test:164,gsm8k,,test,final_pass1,9e724b9465142a2f73a0518c37818c84fbc58bb455a1d31b99f87d8e5f55f0d4,168,512,false,424,false
gsm8k:test:1030,gsm8k,,test,baseline_pass1,865f2c4942edb983db0a5188bd03ce3ca8d521b3f7c2822d3f45f08a3d188083,212,512,false,468,false
gsm8k:test:1030,gsm8k,,test,final_pass1,865f2c4942edb983db0a5188bd03ce3ca8d521b3f7c2822d3f45f08a3d188083,212,512,false,468,false
gsm8k:test:701,gsm8k,,test,baseline_pass1,75d35baf7cfdb201b82780f9329b930f9e25e3106307fde9243b165edc6836df,189,512,false,445,false
gsm8k:test:701,gsm8k,,test,final_pass1,75d35baf7cfdb201b82780f9329b930f9e25e3106307fde9243b165edc6836df,189,512,false,445,false
gsm8k:test:587,gsm8k,,test,baseline_pass1,e4c880061a203bfedc52920087153af9d2c67030f85f48163d5d0cea85e0dbf8,191,512,false,447,false
gsm8k:test:587,gsm8k,,test,final_pass1,e4c880061a203bfedc52920087153af9d2c67030f85f48163d5d0cea85e0dbf8,191,512,false,447,false
gsm8k:test:99,gsm8k,,test,baseline_pass1,fc51843de2f725124eb14f59eba8ef7946fea623a54827da51526ae26ebd9c0c,182,512,false,438,false
gsm8k:test:99,gsm8k,,test,final_pass1,fc51843de2f725124eb14f59eba8ef7946fea623a54827da51526ae26ebd9c0c,182,512,false,438,false
gsm8k:test:284,gsm8k,,test,baseline_pass1,bc80fdcdcabc2250c9f710f948ddee2a2ef418b35322c3c4cf93ffbaad8befbd,201,512,false,457,false
gsm8k:test:284,gsm8k,,test,final_pass1,bc80fdcdcabc2250c9f710f948ddee2a2ef418b35322c3c4cf93ffbaad8befbd,201,512,false,457,false
gsm8k:test:775,gsm8k,,test,baseline_pass1,ba30362c048dd7398aaeff5d0d68a3b88c7d9840c2de7f8c5aae6b97f17979f7,163,512,false,419,false
gsm8k:test:775,gsm8k,,test,final_pass1,ba30362c048dd7398aaeff5d0d68a3b88c7d9840c2de7f8c5aae6b97f17979f7,163,512,false,419,false
gsm8k:test:695,gsm8k,,test,baseline_pass1,755728273fe7494c829e0a742ce57c74701ab6ceeff8981fdbaba6cf53091f36,143,512,false,399,false
gsm8k:test:695,gsm8k,,test,final_pass1,755728273fe7494c829e0a742ce57c74701ab6ceeff8981fdbaba6cf53091f36,143,512,false,399,false
gsm8k:test:1000,gsm8k,,test,baseline_pass1,0cc8bc48d23d0aac39def46c1fbbcbe06334e05e410f633778c5d4da8662f76e,181,512,false,437,false
gsm8k:test:1000,gsm8k,,test,final_pass1,0cc8bc48d23d0aac39def46c1fbbcbe06334e05e410f633778c5d4da8662f76e,181,512,false,437,false
gsm8k:test:26,gsm8k,,test,baseline_pass1,f9dc606ad2f6db8a8bb8bd973aa7ba25bfb4a7a9b8bb4c12add25f01135b3f99,169,512,false,425,false
gsm8k:test:26,gsm8k,,test,final_pass1,f9dc606ad2f6db8a8bb8bd973aa7ba25bfb4a7a9b8bb4c12add25f01135b3f99,169,512,false,425,false
gsm8k:test:727,gsm8k,,test,baseline_pass1,bb9a968c1c1d72dbf863707cc8fbd62e5816ab0eb1bf533bb8b15fba356b4b51,180,512,false,436,false
gsm8k:test:727,gsm8k,,test,final_pass1,bb9a968c1c1d72dbf863707cc8fbd62e5816ab0eb1bf533bb8b15fba356b4b51,180,512,false,436,false
gsm8k:test:1067,gsm8k,,test,baseline_pass1,e7d199bdf780a1a968d18f1b68ec03e20f5d7eeca04ed96cdeb7234a09f6e1cd,161,512,false,417,false
gsm8k:test:1067,gsm8k,,test,final_pass1,e7d199bdf780a1a968d18f1b68ec03e20f5d7eeca04ed96cdeb7234a09f6e1cd,161,512,false,417,false
gsm8k:test:312,gsm8k,,test,baseline_pass1,4555ca591a776a7c3d03baeb36da548c78b6e28f7ccb89a4d150edf5f5c19530,132,512,false,388,false
gsm8k:test:312,gsm8k,,test,final_pass1,4555ca591a776a7c3d03baeb36da548c78b6e28f7ccb89a4d150edf5f5c19530,132,512,false,388,false
gsm8k:test:999,gsm8k,,test,baseline_pass1,614d30156ffe00fd06386ae379881b127d8abe2713d435b14750f7bb5463de83,148,512,false,404,false
gsm8k:test:999,gsm8k,,test,final_pass1,614d30156ffe00fd06386ae379881b127d8abe2713d435b14750f7bb5463de83,148,512,false,404,false
gsm8k:test:217,gsm8k,,test,baseline_pass1,1f1ca783693c60abf776bada4f554306d96511151c9a59b1b0245ee4dfb9d6c5,133,512,false,389,false
gsm8k:test:217,gsm8k,,test,final_pass1,1f1ca783693c60abf776bada4f554306d96511151c9a59b1b0245ee4dfb9d6c5,133,512,false,389,false
gsm8k:test:795,gsm8k,,test,baseline_pass1,fbe6a05cd451854ce4a0bbba59ce4f12b1f388b279376c307476d0d7a834fc7a,163,512,false,419,false
gsm8k:test:795,gsm8k,,test,final_pass1,fbe6a05cd451854ce4a0bbba59ce4f12b1f388b279376c307476d0d7a834fc7a,163,512,false,419,false
gsm8k:test:673,gsm8k,,test,baseline_pass1,dbb0da25cc47f076da01d06e4dc2d0911d06c36c17012969995c65552d4cbcab,131,512,false,387,false
gsm8k:test:673,gsm8k,,test,final_pass1,dbb0da25cc47f076da01d06e4dc2d0911d06c36c17012969995c65552d4cbcab,131,512,false,387,false
gsm8k:test:768,gsm8k,,test,baseline_pass1,9aae4d59a3713c2d4d70718c03730b1d0049b919a402af71688aea3a0cf24c20,141,512,false,397,false
gsm8k:test:768,gsm8k,,test,final_pass1,9aae4d59a3713c2d4d70718c03730b1d0049b919a402af71688aea3a0cf24c20,141,512,false,397,false
gsm8k:test:781,gsm8k,,test,baseline_pass1,22524d83f57a953d43300824f9732e4570c2f8f191cbf7217d85e25899cf7aa4,142,512,false,398,false
gsm8k:test:781,gsm8k,,test,final_pass1,22524d83f57a953d43300824f9732e4570c2f8f191cbf7217d85e25899cf7aa4,142,512,false,398,false
gsm8k:test:517,gsm8k,,test,baseline_pass1,b8053ae39c4f93402b747240e982122ad958bbc66cb4dc7dd654d984f6f9f6eb,149,512,false,405,false
gsm8k:test:517,gsm8k,,test,final_pass1,b8053ae39c4f93402b747240e982122ad958bbc66cb4dc7dd654d984f6f9f6eb,149,512,false,405,false
gsm8k:test:448,gsm8k,,test,baseline_pass1,21242f9fbc417aed645f624f491ba0a6cef75864b8079ffc2cf825db79b90a15,168,512,false,424,false
gsm8k:test:448,gsm8k,,test,final_pass1,21242f9fbc417aed645f624f491ba0a6cef75864b8079ffc2cf825db79b90a15,168,512,false,424,false
gsm8k:test:357,gsm8k,,test,baseline_pass1,a73a798f2088c00e7e7cf91d74e5e182d50b87e25102773951cdb2786c0213d9,183,512,false,439,false
gsm8k:test:357,gsm8k,,test,final_pass1,a73a798f2088c00e7e7cf91d74e5e182d50b87e25102773951cdb2786c0213d9,183,512,false,439,false
gsm8k:test:1003,gsm8k,,test,baseline_pass1,20ef1db482c4e683ee1b40dac4ae1570a1e720302c3c0d6434b69e7710448084,164,512,false,420,false
gsm8k:test:1003,gsm8k,,test,final_pass1,20ef1db482c4e683ee1b40dac4ae1570a1e720302c3c0d6434b69e7710448084,164,512,false,420,false
gsm8k:test:226,gsm8k,,test,baseline_pass1,4c0b042573953a9620e548ec55d2be1ce91bbbd4bd2085344728a2acc44d8572,168,512,false,424,false
gsm8k:test:226,gsm8k,,test,final_pass1,4c0b042573953a9620e548ec55d2be1ce91bbbd4bd2085344728a2acc44d8572,168,512,false,424,false
gsm8k:test:681,gsm8k,,test,baseline_pass1,2e85f1709794c8923876d50763ccc022447eeabe3d7086b4d0a2cc3d1eee0906,154,512,false,410,false
gsm8k:test:681,gsm8k,,test,final_pass1,2e85f1709794c8923876d50763ccc022447eeabe3d7086b4d0a2cc3d1eee0906,154,512,false,410,false
gsm8k:test:631,gsm8k,,test,baseline_pass1,ab0696411b7a8457ffdae47c47d78fd6ece1fbc790ce04ffa95f2ef551e7b8a7,170,512,false,426,false
gsm8k:test:631,gsm8k,,test,final_pass1,ab0696411b7a8457ffdae47c47d78fd6ece1fbc790ce04ffa95f2ef551e7b8a7,170,512,false,426,false
gsm8k:test:187,gsm8k,,test,baseline_pass1,f06cb5a0fc4803b7e8307e81db27fd92169ff79b796ff35265f39cbb75426222,140,512,false,396,false
gsm8k:test:187,gsm8k,,test,final_pass1,f06cb5a0fc4803b7e8307e81db27fd92169ff79b796ff35265f39cbb75426222,140,512,false,396,false
gsm8k:test:883,gsm8k,,test,baseline_pass1,1f924d7f7f46604fdd492af99a4d988d28a00a277b9b96bb905cf20b9028ebc6,172,512,false,428,false
gsm8k:test:883,gsm8k,,test,final_pass1,1f924d7f7f46604fdd492af99a4d988d28a00a277b9b96bb905cf20b9028ebc6,172,512,false,428,false
gsm8k:test:192,gsm8k,,test,baseline_pass1,11785b7b7dfda507b78cebee12f7d3af957d5c3ea59a5f1e86d1c2b08be82377,155,512,false,411,false
gsm8k:test:192,gsm8k,,test,final_pass1,11785b7b7dfda507b78cebee12f7d3af957d5c3ea59a5f1e86d1c2b08be82377,155,512,false,411,false
gsm8k:test:1189,gsm8k,,test,baseline_pass1,556c4e5dd7d5c5088b128fe16ebc3d902dd26c6c7638b69dc591330866b00396,147,512,false,403,false
gsm8k:test:1189,gsm8k,,test,final_pass1,556c4e5dd7d5c5088b128fe16ebc3d902dd26c6c7638b69dc591330866b00396,147,512,false,403,false
gsm8k:test:253,gsm8k,,test,baseline_pass1,35449e267f04d40e3e4a72e6c74e66911777de9ac8055d3866c242b61b10f95c,138,512,false,394,false
gsm8k:test:253,gsm8k,,test,final_pass1,35449e267f04d40e3e4a72e6c74e66911777de9ac8055d3866c242b61b10f95c,138,512,false,394,false
gsm8k:test:1228,gsm8k,,test,baseline_pass1,ac395ad65f78612f970a1be1f676b7b42b6a7a0d7feea8933b40616a5083eaf8,137,512,false,393,false
gsm8k:test:1228,gsm8k,,test,final_pass1,ac395ad65f78612f970a1be1f676b7b42b6a7a0d7feea8933b40616a5083eaf8,137,512,false,393,false
gsm8k:test:737,gsm8k,,test,baseline_pass1,aef4f0763dc7331760dff03a6f272bacb9195af577a41f3d0277b0adec4ec0a3,178,512,false,434,false
gsm8k:test:737,gsm8k,,test,final_pass1,aef4f0763dc7331760dff03a6f272bacb9195af577a41f3d0277b0adec4ec0a3,178,512,false,434,false
gsm8k:test:324,gsm8k,,test,baseline_pass1,b776053201e6c5f169358d5dcb634a1d987b32a1b50c3c52455e34b3cdc900b7,160,512,false,416,false
gsm8k:test:324,gsm8k,,test,final_pass1,b776053201e6c5f169358d5dcb634a1d987b32a1b50c3c52455e34b3cdc900b7,160,512,false,416,false
gsm8k:test:836,gsm8k,,test,baseline_pass1,350a10f339b022c27aaaa02f225a913b36f0d8dfa791403ab1487158fee655f6,162,512,false,418,false
gsm8k:test:836,gsm8k,,test,final_pass1,350a10f339b022c27aaaa02f225a913b36f0d8dfa791403ab1487158fee655f6,162,512,false,418,false
gsm8k:test:810,gsm8k,,test,baseline_pass1,4fd71f67a15c0f21de0bde353b158115f84c5f1a35c1764020868105fd532189,164,512,false,420,false
gsm8k:test:810,gsm8k,,test,final_pass1,4fd71f67a15c0f21de0bde353b158115f84c5f1a35c1764020868105fd532189,164,512,false,420,false
gsm8k:test:817,gsm8k,,test,baseline_pass1,3e9cd01d1a677a5a4f5c2029f9ad133755a444c4933dc71779a2df82f68da875,137,512,false,393,false
gsm8k:test:817,gsm8k,,test,final_pass1,3e9cd01d1a677a5a4f5c2029f9ad133755a444c4933dc71779a2df82f68da875,137,512,false,393,false
gsm8k:test:884,gsm8k,,test,baseline_pass1,3b8c90bdd5fb5a14e73b5059d0e920d34e3103da11f237db6cb596e81548cca2,142,512,false,398,false
gsm8k:test:884,gsm8k,,test,final_pass1,3b8c90bdd5fb5a14e73b5059d0e920d34e3103da11f237db6cb596e81548cca2,142,512,false,398,false
gsm8k:test:262,gsm8k,,test,baseline_pass1,600485a4599572092e99f38beeabfdfb6f7cdae0a0498f242dff78b89b670507,138,512,false,394,false
gsm8k:test:262,gsm8k,,test,final_pass1,600485a4599572092e99f38beeabfdfb6f7cdae0a0498f242dff78b89b670507,138,512,false,394,false
gsm8k:test:27,gsm8k,,test,baseline_pass1,ba4124fa17b561ca0b83931479bfc6cc26b32a19555acb24d9d651a23bd8d98d,159,512,false,415,false
gsm8k:test:27,gsm8k,,test,final_pass1,ba4124fa17b561ca0b83931479bfc6cc26b32a19555acb24d9d651a23bd8d98d,159,512,false,415,false
gsm8k:test:1057,gsm8k,,test,baseline_pass1,d5fec455ab7735c6d61ba2351447befb98b6c8af1fc9294ccd1074e1483f7405,141,512,false,397,false
gsm8k:test:1057,gsm8k,,test,final_pass1,d5fec455ab7735c6d61ba2351447befb98b6c8af1fc9294ccd1074e1483f7405,141,512,false,397,false
gsm8k:test:980,gsm8k,,test,baseline_pass1,c8edcb8b9ee78fd2f8c9ba337906005253e672de7638ebfa3d95f56fc3f0c0b4,157,512,false,413,false
gsm8k:test:980,gsm8k,,test,final_pass1,c8edcb8b9ee78fd2f8c9ba337906005253e672de7638ebfa3d95f56fc3f0c0b4,157,512,false,413,false
gsm8k:test:590,gsm8k,,test,baseline_pass1,7eb2a54217a74dbf67eae0639e7930e407738aca8dbdd588f1a1f21b7a8c4bf5,183,512,false,439,false
gsm8k:test:590,gsm8k,,test,final_pass1,7eb2a54217a74dbf67eae0639e7930e407738aca8dbdd588f1a1f21b7a8c4bf5,183,512,false,439,false
gsm8k:test:1084,gsm8k,,test,baseline_pass1,4e39fa824d51cebb9db9ca5ba0c163bdfca1bb97eb204f8868601c834aee2c99,140,512,false,396,false
