problem_id,domain,math500_level,rendered_prompt_sha256,base_pass1,ppo_pass1,grpo_pass1,base_to_grpo_pass1_delta,ppo_to_grpo_pass1_delta,base_pass4,ppo_pass4,grpo_pass4,base_status,ppo_status,grpo_status,base_format_valid,ppo_format_valid,grpo_format_valid,base_parseable,ppo_parseable,grpo_parseable,base_truncated,ppo_truncated,grpo_truncated
math:HuggingFaceH4/MATH-500:test:210,math500,4,31e4d48069e1ebd8d11787051a712cad7e128d46ccee81e3c86fd5f3f7911368,0,0,0,0,0,,,,format_error,format_error,format_error,False,False,False,False,False,False,False,False,False
math:HuggingFaceH4/MATH-500:test:211,math500,2,743d7299d7769fc26d070527d9f5c5e2a9b1baac3d5263ad1ee2e8f9302793ae,0,0,0,0,0,,,,format_error,format_error,format_error,False,False,False,False,False,False,False,False,False
math:HuggingFaceH4/MATH-500:test:213,math500,4,6da2a383f29edca748e0d5d3ca62e5b4fbdbc77ea25a2328cd299a150f15b1d7,0,0,0,0,0,,,,format_error,format_error,format_error,False,False,False,False,False,False,False,False,False
math:HuggingFaceH4/MATH-500:test:214,math500,5,f1619866a8ad7e96134e43a203b6a4db3021ddaeffe6ad500feafeb485a582da,0,0,0,0,0,,,,format_error,format_error,format_error,False,False,False,False,False,False,True,True,True
math:HuggingFaceH4/MATH-500:test:215,math500,4,7c2e2582688c346214b9b90c728610a581ec756e2608f859abbc7192cdef469c,0,0,0,0,0,0,0,1,format_error,format_error,format_error,False,False,False,False,False,False,False,False,False
math:HuggingFaceH4/MATH-500:test:216,math500,4,935a50e21ddc2d9d49f57d7a3b7257910ba186681a82448dc6561d150850a598,0,0,0,0,0,,,,format_error,format_error,format_error,False,False,False,False,False,False,False,False,False
math:HuggingFaceH4/MATH-500:test:219,math500,4,e9bd935b7a0bfc85e72a8cf8bc49c01959603e73e0dd88c1216407f608479163,0,1,0,0,-1,,,,format_error,verified_pass,format_error,False,True,False,False,True,False,False,False,False
math:HuggingFaceH4/MATH-500:test:220,math500,5,897b25873a01c3a13bc076f151290a8d6785ec7cd7e1bca2b8d9131fb5425e85,0,0,0,0,0,,,,format_error,format_error,wrong_answer,False,False,True,False,False,True,False,False,False
math:HuggingFaceH4/MATH-500:test:224,math500,4,b00c630d3274d6613e3838768c5d88e20a45fdb097ebb0de462d67bffc1849aa,0,0,0,0,0,,,,format_error,format_error,format_error,False,False,False,False,False,False,False,False,False
math:HuggingFaceH4/MATH-500:test:227,math500,3,38b7aa0bf4b94209255c20887d2de871e43e3dbd764cde8e50033b3b933273b8,0,0,0,0,0,,,,format_error,parse_error,parse_error,False,True,True,False,False,False,False,False,False
math:HuggingFaceH4/MATH-500:test:228,math500,4,0a34ed76efc29ae99d7279195d56b921408da6eb9d79ecc75f36fc2e49a18945,0,0,0,0,0,,,,format_error,format_error,format_error,False,False,False,False,False,False,False,False,False
math:HuggingFaceH4/MATH-500:test:23,math500,5,22536956da2f5affe95143a2c86db76006874fbca14704a9584a6f6e588ddfe8,0,0,0,0,0,,,,format_error,format_error,wrong_answer,False,False,True,False,False,True,True,False,False
math:HuggingFaceH4/MATH-500:test:230,math500,4,4fc8b0a200453c3689f54b7fbcc56bef74dad9007a69eda24dec9283e9ab78e6,0,0,0,0,0,,,,format_error,format_error,format_error,False,False,False,False,False,False,False,False,False
math:HuggingFaceH4/MATH-500:test:233,math500,2,c1fa6c375892aecdeb04f27abe0ba7710cf2b58dfb67dc7c29a9cb4b612234ed,0,0,0,0,0,,,,format_error,format_error,format_error,False,False,False,False,False,False,False,True,False
math:HuggingFaceH4/MATH-500:test:234,math500,3,494eef108b73d10dbb69c9060d586398663042feec3b03da0acef155cbc8140a,0,0,0,0,0,,,,format_error,format_error,format_error,False,False,False,False,False,False,True,True,True
math:HuggingFaceH4/MATH-500:test:237,math500,1,e32ad75ac61450d912ca02fbe7249165845695544c59d5947f664822d2cc5231,0,0,0,0,0,0,0,0,format_error,format_error,wrong_answer,False,False,True,False,False,True,True,True,False
math:HuggingFaceH4/MATH-500:test:24,math500,5,fae90b01b7ec87949f2701f6aba76fd505d8965cb8fc7395b700f29f66df98af,0,0,0,0,0,0,0,0,format_error,format_error,format_error,False,False,False,False,False,False,False,False,False
math:HuggingFaceH4/MATH-500:test:242,math500,5,0f34782ea55edc2aeae454198b04312bca124191c70fdc314599403086bf3a66,0,0,0,0,0,,,,format_error,format_error,wrong_answer,False,False,True,False,False,True,False,False,False
math:HuggingFaceH4/MATH-500:test:243,math500,2,e77c93513307ca2efbf3555bdc5d4c47ea440434a7de5d226037f66bb5d4bdb5,0,0,0,0,0,,,,format_error,format_error,format_error,False,False,False,False,False,False,False,False,False
math:HuggingFaceH4/MATH-500:test:249,math500,4,7fce3cff416e0efdc0253b07a00e5f07c54fce6243aa2d069ac76d32bf735e73,0,0,0,0,0,,,,format_error,format_error,format_error,False,False,False,False,False,False,True,False,False
math:HuggingFaceH4/MATH-500:test:250,math500,4,845ed70fbee1558f4440b3729027dba485aeb92c3c0ea0131670e524f0b6a8f2,0,0,0,0,0,0,0,0,format_error,format_error,format_error,False,False,False,False,False,False,False,False,False
math:HuggingFaceH4/MATH-500:test:251,math500,5,0f147ee0a4d7b5aef2a475aca47968deb8d9408a917622a3702cda7834611a12,0,0,0,0,0,,,,format_error,format_error,format_error,False,False,False,False,False,False,False,False,False
math:HuggingFaceH4/MATH-500:test:258,math500,3,b60432b8f70ef7da930ff107b4553daabde7b99173da1f05eb64274ce451a33f,0,0,0,0,0,,,,format_error,format_error,format_error,False,False,False,False,False,False,True,True,True
math:HuggingFaceH4/MATH-500:test:259,math500,1,ddbc2d9509bb5a053bf5ddf2145f61c0df9a9b191a534e604eb261e1834dc014,0,0,0,0,0,0,0,0,wrong_answer,wrong_answer,wrong_answer,True,True,True,True,True,True,False,False,False
math:HuggingFaceH4/MATH-500:test:260,math500,3,894f72f2222d5f96b60e3ffe4688c99de1991609ae7eafb5f46a8f3034d21361,0,0,0,0,0,,,,format_error,format_error,format_error,False,False,False,False,False,False,True,True,True
math:HuggingFaceH4/MATH-500:test:262,math500,1,c6052e5a8a38e9ace1e6bd95cd0e3a06ae704533a87d03d65cd4d928347d3122,1,1,1,0,0,1,1,1,verified_pass,verified_pass,verified_pass,True,True,True,True,True,True,False,False,False
math:HuggingFaceH4/MATH-500:test:266,math500,3,4a390d49c5f4de766c018e4e97c9a2edf8978e8fae0f9814cc6e4a0c73e1cd1f,0,0,0,0,0,,,,wrong_answer,wrong_answer,wrong_answer,True,True,True,True,True,True,False,False,False
math:HuggingFaceH4/MATH-500:test:267,math500,1,891b61bec41a55b03e24f620c70063d4827fffed68e6d31ef3fc4a7238f9055f,0,0,0,0,0,,,,format_error,format_error,format_error,False,False,False,False,False,False,False,False,False
math:HuggingFaceH4/MATH-500:test:268,math500,1,a956fac16f9d7aa8cf6c50229f709739c6dd90ff37bed6715d6304e60a1429c4,0,0,0,0,0,,,,format_error,format_error,format_error,False,False,False,False,False,False,False,False,False
math:HuggingFaceH4/MATH-500:test:269,math500,3,08749bfba137ca920312b2818855f8fc1189aa85f38117f408bbc7cbeec79282,0,0,0,0,0,,,,format_error,format_error,format_error,False,False,False,False,False,False,False,False,False
math:HuggingFaceH4/MATH-500:test:27,math500,2,f7e02c2933274a134aa66e7077abe6afb97d16e97d6bbea4d15eddf450c3d0e4,0,0,0,0,0,0,0,0,format_error,format_error,format_error,False,False,False,False,False,False,False,False,False
math:HuggingFaceH4/MATH-500:test:271,math500,4,a3af2ddad7b189b2da5b8d7e7b3ab13ffca85b028a9c0bb03f91aab5e38a9d8b,0,0,0,0,0,0,0,0,format_error,format_error,format_error,False,False,False,False,False,False,True,True,True
math:HuggingFaceH4/MATH-500:test:272,math500,4,9a4dcefc2b1e03226a3f7296231813ab2ffe5cc53f764acc7bfda59d9f0eacef,0,0,0,0,0,,,,format_error,format_error,wrong_answer,False,False,True,False,False,True,False,False,False
math:HuggingFaceH4/MATH-500:test:273,math500,4,773a7aae8902e5145d0e215f2d18850590a9a1373b45e5b087032dc2eb89fbf2,0,0,0,0,0,,,,format_error,format_error,format_error,False,False,False,False,False,False,False,False,False
math:HuggingFaceH4/MATH-500:test:28,math500,2,15cec1745ff62ad31d08a9087f52db157d94c4ef46972b5e754486a8cafb9ae5,1,0,1,0,1,,,,verified_pass,format_error,verified_pass,True,False,True,True,False,True,False,False,False
math:HuggingFaceH4/MATH-500:test:284,math500,5,de396c955583fe6c4b7b7f8b84c7eb4a72ac55e402aa2ac9df8ed9991eb6387e,0,0,0,0,0,,,,format_error,wrong_answer,wrong_answer,False,True,True,False,True,True,True,False,False
math:HuggingFaceH4/MATH-500:test:290,math500,3,419c5485c0f75582fd6a505d22b320d7fc2eaee62f5d7de27400868e09068f36,0,0,0,0,0,0,0,0,format_error,format_error,wrong_answer,False,False,True,False,False,True,True,True,False
math:HuggingFaceH4/MATH-500:test:291,math500,4,d8fd7fdacdfe77078941afcce4d78e19056cecc0e6e889497cf79bd12c8df3e5,0,0,0,0,0,,,,format_error,format_error,format_error,False,False,False,False,False,False,False,False,False
math:HuggingFaceH4/MATH-500:test:296,math500,2,21fd2d8dfcf1d97afa879be9ff157188023c73e29074520ae6f7953ea84f0fbd,0,0,0,0,0,,,,format_error,format_error,format_error,False,False,False,False,False,False,True,True,True
math:HuggingFaceH4/MATH-500:test:3,math500,3,d9c131d7bf95eed7316f412a754bd2fd57050d4a1f94cf8e4047561636b07925,0,0,0,0,0,,,,format_error,format_error,format_error,False,False,False,False,False,False,False,False,False
math:HuggingFaceH4/MATH-500:test:304,math500,3,3193726aa9b2af04524af963fba0a04eaf1eb16b6b8371478b782f50c21c4ab2,0,0,0,0,0,,,,format_error,format_error,format_error,False,False,False,False,False,False,False,False,False
math:HuggingFaceH4/MATH-500:test:307,math500,2,790b2a6422024e2da95c347cf15f74202031d86b33a24c3681d92187d7d8e81e,0,0,0,0,0,0,0,0,format_error,format_error,format_error,False,False,False,False,False,False,False,False,False
math:HuggingFaceH4/MATH-500:test:31,math500,4,414f646fa9f77f7fc6177b9a15b94940babc697f905680d130f10075823d16ca,0,0,1,1,1,,,,format_error,format_error,verified_pass,False,False,True,False,False,True,False,False,False
math:HuggingFaceH4/MATH-500:test:310,math500,2,86746782d65b08ff36bde5ad9cdff8bbb60b9b619e0bc96018ee8aa68e9b2153,0,0,0,0,0,0,0,0,format_error,format_error,format_error,False,False,False,False,False,False,False,False,False
math:HuggingFaceH4/MATH-500:test:311,math500,4,783182d599ba9c71c5c1ebce57aa7179e7d00d6e874d1c42b97a309ffc82b123,0,0,0,0,0,0,1,0,format_error,format_error,format_error,False,False,False,False,False,False,False,False,True
math:HuggingFaceH4/MATH-500:test:312,math500,1,dd0beb68e2073a2eec539a4db49ffff6fecedaad2833b219f63d03e3487c191e,0,0,0,0,0,,,,parse_error,format_error,parse_error,True,False,True,False,False,False,False,False,False
math:HuggingFaceH4/MATH-500:test:313,math500,5,5b16eab5ba8455a06b2eaebb7ed3d823682c3db0790bfdc2a82a53eb93fc11ba,0,0,0,0,0,0,0,0,format_error,format_error,format_error,False,False,False,False,False,False,False,False,False
math:HuggingFaceH4/MATH-500:test:316,math500,2,1490db1b7a7eecae36285e107c1fcdce0eee636f5301676a1e4eff62d3e1653f,0,0,0,0,0,,,,format_error,format_error,format_error,False,False,False,False,False,False,False,False,False
math:HuggingFaceH4/MATH-500:test:318,math500,2,2700bd901df2ad3e7d63c692a331bb6c028c963391b99a6f4a36e51f6e61d908,0,0,0,0,0,,,,format_error,format_error,format_error,False,False,False,False,False,False,False,False,False
math:HuggingFaceH4/MATH-500:test:33,math500,4,ccfee0a5d40c7a64d60044f0a272945ba184d281ded0cdf0e0bfed4917419ee1,0,0,0,0,0,,,,format_error,format_error,format_error,False,False,False,False,False,False,False,False,False
math:HuggingFaceH4/MATH-500:test:336,math500,1,6a16660e021bb8857c5ea97fad0c0175b83482c9c86bcd7fc831935fb9039100,0,0,0,0,0,0,0,0,format_error,format_error,wrong_answer,False,False,True,False,False,True,False,False,False
math:HuggingFaceH4/MATH-500:test:341,math500,4,cb9ae800d4ff526fe4dcc9190ba7a1062ff0df0bb6078bc7433bca50a9d3a1fe,0,0,0,0,0,,,,format_error,format_error,format_error,False,False,False,False,False,False,False,False,False
math:HuggingFaceH4/MATH-500:test:342,math500,3,e3ac2384db05e951a1e29e9e90b91494aa3e72b40da6a175f095ba9b578788dc,0,0,0,0,0,,,,format_error,format_error,format_error,False,False,False,False,False,False,False,False,False
math:HuggingFaceH4/MATH-500:test:345,math500,3,9784027ed9027f6d9b7978a0642de37fc9b4edb9fde4c3ccfa33c50f6779487c,0,0,0,0,0,0,0,0,format_error,format_error,format_error,False,False,False,False,False,False,False,False,False
math:HuggingFaceH4/MATH-500:test:35,math500,2,8be28e552e51cad7e9c883e622fbcb7e1166c207f326e6ecb61c4a2abd0d69b8,0,0,0,0,0,,,,format_error,format_error,format_error,False,False,False,False,False,False,False,False,False
math:HuggingFaceH4/MATH-500:test:350,math500,2,61e438ed0622c6f5714fa8924073b97983c32fcabdfebce88207fa5de0ab6d45,0,0,1,1,1,,,,format_error,format_error,verified_pass,False,False,True,False,False,True,False,False,False
math:HuggingFaceH4/MATH-500:test:354,math500,4,ef2874ddf07bb4cb6aaaa6a7404646b050aa5cdcd5e8d996b3f7a8d2f04edccc,0,0,0,0,0,,,,format_error,format_error,format_error,False,False,False,False,False,False,False,False,False
math:HuggingFaceH4/MATH-500:test:359,math500,4,4bc469386870d6784a15300218b957938e96ba98bf05a0322730c0ab582d912d,0,0,0,0,0,,,,format_error,format_error,format_error,False,False,False,False,False,False,False,False,True
math:HuggingFaceH4/MATH-500:test:361,math500,4,e4f914acad60a64dda03e29d56f5bf09f9baa0c23f62e78365fec68d3ad314e4,0,0,0,0,0,,,,format_error,format_error,format_error,False,False,False,False,False,False,False,False,False
math:HuggingFaceH4/MATH-500:test:362,math500,1,e268374eeb214a9afd33f4caccbe552bc27fa407297e4b7e9ed42127f3eb8fc9,0,0,0,0,0,,,,format_error,format_error,format_error,False,False,False,False,False,False,False,False,False
math:HuggingFaceH4/MATH-500:test:363,math500,2,537f0ea85d9238aaaaa702364d6039f54b9e7cd0513e55e7d0c2fb14d0f20e6c,0,0,0,0,0,0,0,0,format_error,format_error,format_error,False,False,False,False,False,False,False,False,False
math:HuggingFaceH4/MATH-500:test:365,math500,5,e7122d709b636e30cfe9621c40161b353554213eaeb971f33ec68f44a3d33b71,0,0,0,0,0,,,,format_error,format_error,format_error,False,False,False,False,False,False,True,True,True
math:HuggingFaceH4/MATH-500:test:366,math500,4,a77aa6797737ac9e4bea4d4fa66497c652f2ab31cfd7d6a41c7e628eeae296ad,0,0,0,0,0,,,,format_error,format_error,format_error,False,False,False,False,False,False,True,True,False
math:HuggingFaceH4/MATH-500:test:369,math500,2,eda3215b8de82b03d4677c721ba669f22ec9ca915fda2ac5e7749daf0ff18e54,0,0,0,0,0,,,,format_error,format_error,format_error,False,False,False,False,False,False,False,False,False
math:HuggingFaceH4/MATH-500:test:370,math500,1,b7b331586e33d7fd3706ca60dfa4be3c7c2b11a6512c4fc56926a024516caf71,0,0,0,0,0,,,,format_error,wrong_answer,format_error,False,True,False,False,True,False,False,False,False
math:HuggingFaceH4/MATH-500:test:371,math500,5,2379caedb6cf0af93bf74074b8fe010e7f3652011b37878922a41e71ae38082c,0,0,0,0,0,0,0,0,format_error,format_error,format_error,False,False,False,False,False,False,False,False,False
math:HuggingFaceH4/MATH-500:test:374,math500,1,3680e3b37308054a594346d7b6c83ba7cccf9f1f32d1b9689b05c1d848512c71,0,0,0,0,0,,,,format_error,format_error,format_error,False,False,False,False,False,False,False,False,False
math:HuggingFaceH4/MATH-500:test:377,math500,3,e31988c5432fab30c52a5f5f0f86a28db35465ca208e04f780a80ffe3912e24f,0,0,0,0,0,,,,format_error,format_error,format_error,False,False,False,False,False,False,False,False,False
math:HuggingFaceH4/MATH-500:test:378,math500,3,1e5517baa905a1222fd3e12fd4dc72d8952bdc8bf22afb1825c51e050175e713,0,0,0,0,0,,,,format_error,format_error,format_error,False,False,False,False,False,False,False,False,False
math:HuggingFaceH4/MATH-500:test:382,math500,5,3a55432602825aad1914caaa2e4ecd1cb9046beebeceadcc49296c10dbbb8598,0,0,0,0,0,,,,format_error,format_error,format_error,False,False,False,False,False,False,False,False,True
math:HuggingFaceH4/MATH-500:test:384,math500,2,9df70f8fb0e51908050e8d4fb35fc5ee90a2b97b3c12893f689ff13aabe5c207,0,0,0,0,0,,,,format_error,format_error,format_error,False,False,False,False,False,False,False,False,False
math:HuggingFaceH4/MATH-500:test:386,math500,3,8ed843b4942d35ddd6c7336357cc004e2c578a062186a00fe7371c453c7ffe46,0,0,1,1,1,0,0,0,wrong_answer,wrong_answer,verified_pass,True,True,True,True,True,True,False,False,False
math:HuggingFaceH4/MATH-500:test:387,math500,1,b1bc1547750c71077087cfeb1bc17777e66f5661483a5f492d12635e8228bb39,0,0,0,0,0,,,,wrong_answer,wrong_answer,wrong_answer,True,True,True,True,True,True,False,False,False
math:HuggingFaceH4/MATH-500:test:390,math500,5,a4cdf52e45e1c885516a90afac820cd1e092bf27fefed3bcd0294b9939375bc6,0,0,0,0,0,,,,format_error,format_error,format_error,False,False,False,False,False,False,False,False,False
math:HuggingFaceH4/MATH-500:test:391,math500,5,47a7918a82aee4df816c62570b9256b8401e25aa37c30107210be815a217d15e,0,0,0,0,0,0,0,0,format_error,format_error,format_error,False,False,False,False,False,False,True,False,False
math:HuggingFaceH4/MATH-500:test:393,math500,3,02534ae463b7eeab8d3798b884aa7bc9c1ad2f1181c2f8ee5e9552d957fd864f,0,0,0,0,0,0,0,0,format_error,format_error,format_error,False,False,False,False,False,False,False,False,False
math:HuggingFaceH4/MATH-500:test:394,math500,5,f09b7ffab1d750da2d73a63a8116de4015cfcb092ec692053dbd83ee63cb6227,0,0,0,0,0,,,,format_error,format_error,format_error,False,False,False,False,False,False,False,False,False
math:HuggingFaceH4/MATH-500:test:395,math500,1,0e3305387e550e384f88ff8facde443b5623512e529090059b282c5d573991b6,0,1,1,1,0,,,,format_error,verified_pass,verified_pass,False,True,True,False,True,True,False,False,False
math:HuggingFaceH4/MATH-500:test:397,math500,2,f9b2044222d2ab98426e8b8743f20d662e81d2bbcd0bcb52dd40646907462898,0,0,0,0,0,,,,format_error,format_error,format_error,False,False,False,False,False,False,False,False,False
math:HuggingFaceH4/MATH-500:test:398,math500,4,b46c423d626892326683fe98db29cbbc7e171c8b6b65dd989b2b977d2d0e0619,0,0,0,0,0,,,,format_error,format_error,parse_error,False,False,True,False,False,False,False,False,False
math:HuggingFaceH4/MATH-500:test:402,math500,3,0316192ec841337646602fac9fa8a24ae871499516aec7c74fe4979f36cd8562,0,0,0,0,0,,,,format_error,format_error,format_error,False,False,False,False,False,False,False,False,False
math:HuggingFaceH4/MATH-500:test:403,math500,4,183824a25db6d2e0bc30d3b11df9c5bdc55312e536af50c42bbf5949d2db19a7,0,0,0,0,0,,,,format_error,format_error,format_error,False,False,False,False,False,False,False,False,False
math:HuggingFaceH4/MATH-500:test:404,math500,1,bf1f7a46856ff3196411ea09d78e97014e0aca63423cfefe3c8afe0c373a655b,0,0,0,0,0,,,,format_error,format_error,format_error,False,False,False,False,False,False,False,False,False
math:HuggingFaceH4/MATH-500:test:406,math500,1,399eccd521964720b495b6a255f5b19f1ba41a2037ef4564006e86f95a1b342b,0,0,0,0,0,,,,format_error,format_error,format_error,False,False,False,False,False,False,False,False,False
math:HuggingFaceH4/MATH-500:test:410,math500,2,953458ed5c9859053fd1ccd6ea5ce1e29dcdfae8daad6de68a06c4a40a588a5a,0,0,0,0,0,0,0,0,format_error,format_error,format_error,False,False,False,False,False,False,False,False,False
math:HuggingFaceH4/MATH-500:test:413,math500,2,fc15e8ca55ab2d531dadcfbbfb880bbb09c9c0385d5c3a3028db29f774d05358,0,0,0,0,0,1,1,0,wrong_answer,wrong_answer,wrong_answer,True,True,True,True,True,True,False,False,False
math:HuggingFaceH4/MATH-500:test:415,math500,5,eb29c6d0ad42eef18015c84377e3f3293f7829d2be2ee919d023839102c3ac89,0,0,0,0,0,,,,format_error,format_error,format_error,False,False,False,False,False,False,False,False,False
math:HuggingFaceH4/MATH-500:test:416,math500,3,394bb98841d0be1d7f62a7298ea5107e070b4b091c32a89d2d77d9a244f406b4,0,0,0,0,0,0,0,0,wrong_answer,wrong_answer,wrong_answer,True,True,True,True,True,True,False,False,False
math:HuggingFaceH4/MATH-500:test:422,math500,5,c91a9ec679b64a5e210e50fe06d355894c5b6ccfb0ca39e1d7923a386b934056,0,0,0,0,0,,,,format_error,format_error,format_error,False,False,False,False,False,False,True,False,True
math:HuggingFaceH4/MATH-500:test:429,math500,3,db84ced06f68fe553bc4a65a8ef047a2084a92653ef59dc5a65d6c1994dc7e39,0,0,0,0,0,,,,format_error,format_error,format_error,False,False,False,False,False,False,False,False,False
math:HuggingFaceH4/MATH-500:test:432,math500,5,565994b53a2b537fceeb80ddb7b41e50ac62528182f02b9d0d137e07cb9e4c5b,0,0,0,0,0,,,,format_error,format_error,wrong_answer,False,False,True,False,False,True,False,False,False
math:HuggingFaceH4/MATH-500:test:434,math500,5,e3557717ed2872b04bc207d12e0f484d94637903c558a948c9e71aa34ac27d69,0,0,0,0,0,0,0,0,format_error,format_error,format_error,False,False,False,False,False,False,False,False,False
math:HuggingFaceH4/MATH-500:test:435,math500,5,5c83377f9cc0dc4218a6ef2e3d4c0772e3c7510f89be916dd4edcf8ee3d21908,0,0,0,0,0,,,,format_error,format_error,format_error,False,False,False,False,False,False,False,False,False
math:HuggingFaceH4/MATH-500:test:437,math500,3,9a5b4d1993a2c0d02b3f7877f47d147d6a480f712a87bd701c89a22f6acd2c33,0,0,0,0,0,0,0,0,format_error,format_error,format_error,False,False,False,False,False,False,True,True,False
math:HuggingFaceH4/MATH-500:test:440,math500,3,e4c64d19fb29494a75ad73bf5d2b6d75fdc42d4b3635110288e165acf9bbea70,0,0,0,0,0,1,0,1,format_error,format_error,format_error,False,False,False,False,False,False,False,False,False
math:HuggingFaceH4/MATH-500:test:445,math500,4,1ac10370a50450edfb7292a0791d33c5d008104cd08c2387e5cefc2727531341,0,0,0,0,0,,,,format_error,format_error,format_error,False,False,False,False,False,False,False,True,True
math:HuggingFaceH4/MATH-500:test:447,math500,1,a1ef9e259ce6c4b7fa773fec242bbbe02149170fc3e825de9a367909c06ec0b5,0,0,0,0,0,,,,format_error,format_error,format_error,False,False,False,False,False,False,False,False,False
math:HuggingFaceH4/MATH-500:test:448,math500,5,8975afd02fa5b3c53d9bf028903e36f20fd5f28a8bd62b4ef07acafed205b130,0,0,0,0,0,0,0,0,format_error,format_error,format_error,False,False,False,False,False,False,False,False,False
math:HuggingFaceH4/MATH-500:test:449,math500,1,4c7f9e072a9cf529c6d964c65e9e93adb469e041992a617c9859fa6589d86285,0,0,0,0,0,,,,wrong_answer,format_error,wrong_answer,True,False,True,True,False,True,False,False,False
math:HuggingFaceH4/MATH-500:test:452,math500,2,523b86773216659af2d412a915ed26ed7e87c8b47eee68caccb7edd80f416ee0,0,0,0,0,0,,,,format_error,format_error,format_error,False,False,False,False,False,False,True,True,True
math:HuggingFaceH4/MATH-500:test:455,math500,2,128324a16cc5bba125fcb1511886f57e7985c705538c9b9e1a5af37ff9591979,1,1,1,0,0,,,,verified_pass,verified_pass,verified_pass,True,True,True,True,True,True,False,False,False
math:HuggingFaceH4/MATH-500:test:456,math500,1,a0d188637322c0d4d4144aea9d7d7ef6cbe1f6b87d0d9a6b98bb9945438961de,0,0,0,0,0,0,0,0,format_error,format_error,format_error,False,False,False,False,False,False,True,True,True
math:HuggingFaceH4/MATH-500:test:457,math500,1,685044054a9cbf13f46931d5c6c45f743f5c24952f78ec6710c14b48d8a6531b,0,0,0,0,0,,,,format_error,format_error,format_error,False,False,False,False,False,False,False,False,False
math:HuggingFaceH4/MATH-500:test:460,math500,4,5fd781861f34a5eff47e8dec026ac30723e8954c348d547fb9698c5a9c6325c6,0,0,0,0,0,,,,wrong_answer,format_error,wrong_answer,True,False,True,True,False,True,False,False,False
math:HuggingFaceH4/MATH-500:test:461,math500,4,a3f8b3afff258566282717978658265a2c6e06864e833f1a5848207f2f60d174,0,0,0,0,0,0,0,0,format_error,format_error,format_error,False,False,False,False,False,False,True,True,True
math:HuggingFaceH4/MATH-500:test:463,math500,2,cc09162360d36f88d1dc7a54bd391188fc220d72b3d7b4387fb56f53e7501433,0,0,0,0,0,,,,format_error,format_error,format_error,False,False,False,False,False,False,False,False,False
math:HuggingFaceH4/MATH-500:test:468,math500,4,8c1f6b76b269b1c098ee5aa35d46a731bb1f6eaae2ce578bbe0cc8807539505f,0,0,0,0,0,,,,wrong_answer,wrong_answer,wrong_answer,True,True,True,True,True,True,False,False,False
math:HuggingFaceH4/MATH-500:test:472,math500,1,62c888b1439256bae3cc2f8f727d7c44b9a444b4b68d987ee73d717e025459f4,0,0,0,0,0,,,,format_error,format_error,format_error,False,False,False,False,False,False,False,False,False
math:HuggingFaceH4/MATH-500:test:474,math500,1,901b241b64aaa48656c20b6962e08cf544d1a980201f92174aaf5cd85aa54d8c,1,0,0,-1,0,,,,verified_pass,format_error,format_error,True,False,False,True,False,False,False,False,False
math:HuggingFaceH4/MATH-500:test:476,math500,2,59638c470390063c21c4c18cee4f403b23511e69069fb3d701dd5ff4639c9643,0,0,0,0,0,0,0,0,format_error,format_error,format_error,False,False,False,False,False,False,False,False,False
math:HuggingFaceH4/MATH-500:test:48,math500,2,f7852c65f99b206cc55a6b1336128fd834fa2d7c8e455341d534250965e33ea1,1,1,1,0,0,,,,verified_pass,verified_pass,verified_pass,True,True,True,True,True,True,False,False,False
math:HuggingFaceH4/MATH-500:test:480,math500,2,dc5e6dd24d0147bad9527fb865d1c7ad55b812e9271a4df97cd2700ec5abfd05,0,0,0,0,0,,,,format_error,format_error,format_error,False,False,False,False,False,False,True,False,False
math:HuggingFaceH4/MATH-500:test:482,math500,5,647c29ff360f11a0b70a805e2bb6e60674f2ad78e5ea6311f10ebd2d6a03819b,0,0,0,0,0,0,0,0,format_error,format_error,format_error,False,False,False,False,False,False,True,False,False
math:HuggingFaceH4/MATH-500:test:483,math500,3,e543d81cba4bda1d035735214d3e961ba579fbbc1e43d00618d09c319df618e5,0,0,0,0,0,,,,format_error,format_error,format_error,False,False,False,False,False,False,True,False,True
math:HuggingFaceH4/MATH-500:test:486,math500,3,599778b4267e3224934ff7d35dbd2bff55494074fe9550cb4a0e779aa54f4385,0,0,0,0,0,,,,format_error,format_error,format_error,False,False,False,False,False,False,False,False,False
math:HuggingFaceH4/MATH-500:test:487,math500,1,d1d8e4ee48e6371504fc6bcab622a72b00f349505439f0624cd174e932a7198d,0,0,0,0,0,,,,format_error,format_error,format_error,False,False,False,False,False,False,False,False,False
math:HuggingFaceH4/MATH-500:test:493,math500,5,6e2111d2fe952672fdb24f73f14a1dac1d76a399e3bfb9c2fbd6a0571d9930ac,0,0,0,0,0,,,,format_error,format_error,format_error,False,False,False,False,False,False,False,False,False
math:HuggingFaceH4/MATH-500:test:496,math500,3,e14ced517c96460153bbd953292625f3330def3f9c2b8e6d22dc9cd3fa88f69a,0,0,0,0,0,,,,format_error,format_error,format_error,False,False,False,False,False,False,True,True,False
math:HuggingFaceH4/MATH-500:test:499,math500,4,23a0b223b14192795f9de963e22a25c6861a002afdf2bcbc5e07a0476dda3187,0,0,0,0,0,1,1,0,wrong_answer,wrong_answer,wrong_answer,True,True,True,True,True,True,False,False,False
